Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28071.0,27973.0,28061.0,28340.0,28260.0,27911.0,28161.0,28660.0,28208.0,27705.0,28026.0,27908.0,28202.0,28148.0,28031.0,27939.0,27602.0,28334.0,28351.0,28327.0,28635.0,28725.0,28398.0,27967.0,27629.0
28060.0,27969.0,28054.0,28331.0,28274.0,27910.0,28171.0,28665.0,28220.0,27702.0,28036.0,27913.0,28198.0,28139.0,28021.0,27925.0,27595.0,28318.0,28339.0,28324.0,28641.0,28722.0,28383.0,27964.0,27623.0
28082.0,27971.0,28058.0,28330.0,28256.0,27870.0,28152.0,28656.0,28204.0,27730.0,28028.0,27905.0,28191.0,28133.0,28040.0,27939.0,27599.0,28323.0,28359.0,28334.0,28633.0,28723.0,28389.0,27973.0,27648.0
28182.0,28123.0,28141.0,28428.0,28322.0,28017.0,28153.0,28811.0,28309.0,27843.0,28183.0,27931.0,28223.0,28456.0,28029.0,27941.0,27584.0,28312.0,28341.0,28313.0,28632.0,28719.0,28402.0,28024.0,27643.0
28087.0,27987.0,28072.0,28344.0,28276.0,27919.0,28157.0,28702.0,28233.0,27749.0,28027.0,27901.0,28215.0,28211.0,28061.0,27975.0,27578.0,28328.0,28339.0,28333.0,28642.0,28724.0,28439.0,27979.0,27642.0
28075.0,27988.0,28063.0,28354.0,28269.0,27903.0,28166.0,28675.0,28217.0,27732.0,28041.0,27918.0,28209.0,28180.0,28110.0,28010.0,27626.0,28327.0,28352.0,28337.0,28640.0,28716.0,28390.0,27964.0,27643.0
28104.0,27990.0,28078.0,28366.0,28268.0,27906.0,28173.0,28676.0,28259.0,27717.0,28073.0,27946.0,28282.0,28335.0,28093.0,28003.0,27637.0,28375.0,28390.0,28428.0,28660.0,28913.0,28398.0,28085.0,27638.0
28142.0,28010.0,28089.0,28353.0,28281.0,27890.0,28176.0,28663.0,28220.0,27719.0,28056.0,27953.0,28269.0,28193.0,28040.0,27949.0,27614.0,28326.0,28367.0,28342.0,28645.0,28753.0,28432.0,27972.0,27650.0
28064.0,28001.0,28065.0,28345.0,28267.0,27900.0,28148.0,28654.0,28212.0,27718.0,28025.0,27911.0,28219.0,28163.0,28091.0,27979.0,27613.0,28338.0,28374.0,28350.0,28663.0,28745.0,28438.0,27964.0,27645.0
28090.0,27990.0,28082.0,28351.0,28271.0,27915.0,28164.0,28660.0,28211.0,27736.0,28042.0,27906.0,28228.0,28159.0,28123.0,28005.0,27637.0,28376.0,28348.0,28364.0,28646.0,28738.0,28417.0,27967.0,27636.0
28083.0,27996.0,28084.0,28345.0,28290.0,27915.0,28201.0,28721.0,28278.0,27720.0,28029.0,27956.0,28348.0,28346.0,28022.0,27952.0,27566.0,28356.0,28331.0,28382.0,28637.0,28766.0,28432.0,27972.0,27640.0
28090.0,27991.0,28075.0,28363.0,28267.0,27921.0,28165.0,28726.0,28237.0,27734.0,28034.0,27903.0,28224.0,28160.0,28024.0,27945.0,27591.0,28327.0,28354.0,28320.0,28646.0,28729.0,28390.0,27983.0,27624.0
28107.0,28028.0,28091.0,28361.0,28281.0,27895.0,28159.0,28681.0,28231.0,27718.0,28042.0,27907.0,28221.0,28166.0,28108.0,27981.0,27679.0,28356.0,28465.0,28363.0,28818.0,28756.0,28483.0,27973.0,27663.0
28157.0,28105.0,28107.0,28369.0,28294.0,27924.0,28174.0,28677.0,28265.0,27705.0,28054.0,27907.0,28202.0,28156.0,28098.0,27975.0,27711.0,28356.0,28398.0,28364.0,28662.0,28752.0,28449.0,27963.0,27665.0
28117.0,28000.0,28085.0,28349.0,28275.0,27907.0,28168.0,28665.0,28228.0,27703.0,28028.0,27918.0,28229.0,28143.0,28128.0,28011.0,27714.0,28358.0,28370.0,28357.0,28662.0,28755.0,28437.0,27969.0,27633.0
28100.0,27990.0,28065.0,28337.0,28270.0,27891.0,28161.0,28661.0,28224.0,27700.0,28031.0,27909.0,28215.0,28143.0,28041.0,27984.0,27604.0,28343.0,28342.0,28339.0,28645.0,28734.0,28422.0,27980.0,27639.0
28081.0,27992.0,28102.0,28349.0,28267.0,27890.0,28147.0,28661.0,28202.0,27704.0,28029.0,27916.0,28200.0,28137.0,28073.0,28010.0,27606.0,28365.0,28352.0,28329.0,28650.0,28715.0,28403.0,27970.0,27639.0
28189.0,28092.0,28142.0,28453.0,28362.0,28070.0,28211.0,28888.0,28403.0,27717.0,28105.0,27943.0,28241.0,28177.0,28038.0,27940.0,27588.0,28331.0,28355.0,28339.0,28650.0,28724.0,28397.0,27979.0,27632.0
28079.0,27990.0,28078.0,28369.0,28290.0,27918.0,28181.0,28524.0,28261.0,27917.0,28045.0,27917.0,28225.0,28175.0,28035.0,27955.0,27604.0,28329.0,28366.0,28355.0,28653.0,28742.0,28415.0,27963.0,27658.0
