Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28059.0,27966.0,28046.0,28336.0,28248.0,27977.0,28144.0,28672.0,28202.0,27709.0,28038.0,27910.0,28225.0,28130.0,28018.0,27924.0,27555.0,28309.0,28340.0,28324.0,28637.0,28717.0,28399.0,27973.0,27642.0
28161.0,28127.0,28151.0,28363.0,28372.0,27929.0,28299.0,28760.0,28354.0,27703.0,28050.0,27905.0,28200.0,28101.0,28018.0,27941.0,27579.0,28327.0,28336.0,28339.0,28642.0,28710.0,28425.0,27993.0,27638.0
28169.0,28090.0,28137.0,28369.0,28279.0,28012.0,28175.0,28875.0,28238.0,27735.0,28037.0,27927.0,28211.0,28121.0,27996.0,27946.0,27578.0,28304.0,28344.0,28346.0,28649.0,28720.0,28400.0,28015.0,27646.0
28123.0,27999.0,28123.0,28365.0,28340.0,27945.0,28267.0,28773.0,28268.0,27731.0,28040.0,27935.0,28215.0,28118.0,28009.0,27939.0,27556.0,28311.0,28342.0,28349.0,28630.0,28721.0,28399.0,27978.0,27645.0
28071.0,27970.0,28057.0,28326.0,28259.0,27901.0,28155.0,28660.0,28281.0,27722.0,28190.0,27947.0,28263.0,28163.0,28082.0,27983.0,27687.0,28339.0,28348.0,28339.0,28629.0,28728.0,28426.0,28033.0,27640.0
28096.0,27996.0,28057.0,28357.0,28241.0,27940.0,28145.0,28680.0,28218.0,27737.0,28067.0,27919.0,28257.0,28201.0,28045.0,27956.0,27595.0,28391.0,28347.0,28425.0,28643.0,28725.0,28419.0,28012.0,27653.0
28073.0,27968.0,28063.0,28335.0,28271.0,27904.0,28171.0,28665.0,28227.0,27716.0,28045.0,27915.0,28234.0,28169.0,28030.0,27966.0,27662.0,28330.0,28405.0,28370.0,28709.0,28784.0,28411.0,28117.0,27672.0
28078.0,27986.0,28061.0,28334.0,28278.0,27931.0,28173.0,28681.0,28236.0,27723.0,28032.0,27921.0,28215.0,28160.0,28120.0,28003.0,27681.0,28395.0,28439.0,28415.0,28807.0,28819.0,28440.0,27992.0,27667.0
28153.0,28198.0,28133.0,28379.0,28291.0,27917.0,28153.0,28662.0,28233.0,27712.0,28036.0,27900.0,28219.0,28149.0,28108.0,27963.0,27685.0,28344.0,28365.0,28363.0,28662.0,28746.0,28431.0,27974.0,27669.0
28113.0,28002.0,28060.0,28335.0,28252.0,27930.0,28147.0,28654.0,28212.0,27714.0,28020.0,27904.0,28210.0,28128.0,28035.0,27947.0,27603.0,28330.0,28340.0,28338.0,28645.0,28726.0,28419.0,27972.0,27662.0
28084.0,27969.0,28064.0,28339.0,28254.0,27888.0,28145.0,28647.0,28213.0,27702.0,28021.0,27906.0,28202.0,28140.0,28021.0,27938.0,27585.0,28324.0,28355.0,28348.0,28646.0,28779.0,28413.0,27996.0,27661.0
