Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28109.0,28099.0,28121.0,28384.0,28308.0,27973.0,28189.0,28667.0,28231.0,27738.0,28030.0,27957.0,28245.0,28158.0,28119.0,28038.0,27766.0,28360.0,28395.0,28390.0,28648.0,28752.0,28408.0,27975.0,27672.0
28132.0,28080.0,28177.0,28367.0,28285.0,27950.0,28161.0,28664.0,28224.0,27701.0,28026.0,27930.0,28255.0,28146.0,28050.0,28062.0,27594.0,28372.0,28342.0,28396.0,28641.0,28733.0,28432.0,27982.0,27662.0
28156.0,28023.0,28118.0,28351.0,28276.0,27916.0,28168.0,28665.0,28228.0,27721.0,28024.0,27919.0,28236.0,28173.0,28086.0,27949.0,27643.0,28341.0,28361.0,28368.0,28634.0,28747.0,28414.0,27980.0,27646.0
28166.0,28075.0,28149.0,28379.0,28301.0,27931.0,28173.0,28663.0,28224.0,27735.0,28023.0,27952.0,28230.0,28152.0,28034.0,27945.0,27607.0,28343.0,28346.0,28378.0,28641.0,28742.0,28409.0,27976.0,27656.0
28163.0,28144.0,28151.0,28463.0,28330.0,28044.0,28177.0,28760.0,28226.0,27722.0,28033.0,27948.0,28293.0,28125.0,28036.0,27962.0,27594.0,28362.0,28367.0,28442.0,28642.0,28748.0,28434.0,27978.0,27637.0
28119.0,28059.0,28126.0,28370.0,28298.0,27961.0,28182.0,28682.0,28217.0,27724.0,28026.0,27948.0,28243.0,28168.0,28036.0,27948.0,27594.0,28338.0,28368.0,28379.0,28651.0,28762.0,28445.0,27981.0,27669.0
28109.0,28024.0,28106.0,28367.0,28319.0,27965.0,28207.0,28843.0,28271.0,27763.0,28098.0,27965.0,28355.0,28187.0,28040.0,27967.0,27590.0,28348.0,28361.0,28477.0,28667.0,28925.0,28424.0,28140.0,27668.0
28111.0,28046.0,28110.0,28400.0,28326.0,28043.0,28268.0,28848.0,28385.0,27835.0,28247.0,27998.0,28417.0,28627.0,28082.0,28010.0,27647.0,28373.0,28380.0,28429.0,28680.0,28975.0,28591.0,28205.0,27876.0
28136.0,28044.0,28117.0,28397.0,28308.0,28075.0,28205.0,28744.0,28275.0,27707.0,28077.0,27972.0,28338.0,28368.0,28074.0,27986.0,27616.0,28388.0,28380.0,28456.0,28681.0,28887.0,28460.0,28037.0,27674.0
28156.0,28070.0,28130.0,28353.0,28296.0,27958.0,28216.0,28698.0,28268.0,27692.0,28102.0,28018.0,28421.0,28376.0,28057.0,27961.0,27592.0,28350.0,28363.0,28412.0,28677.0,28876.0,28450.0,28027.0,27679.0
28181.0,28094.0,28126.0,28343.0,28257.0,27937.0,28177.0,28681.0,28242.0,27694.0,28064.0,27979.0,28353.0,28333.0,28053.0,27958.0,27591.0,28364.0,28362.0,28471.0,28677.0,28971.0,28470.0,28071.0,27652.0
28151.0,28141.0,28162.0,28371.0,28318.0,27942.0,28216.0,28674.0,28223.0,27684.0,28058.0,27972.0,28313.0,28247.0,28123.0,28064.0,27641.0,28455.0,28355.0,28583.0,28686.0,28867.0,28460.0,28013.0,27668.0
28163.0,28070.0,28158.0,28363.0,28280.0,27953.0,28160.0,28691.0,28197.0,27701.0,28053.0,27959.0,28287.0,28232.0,28145.0,28056.0,27650.0,28385.0,28384.0,28433.0,28670.0,28814.0,28452.0,28013.0,27649.0
