Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27886.0,27920.0,27888.0,28209.0,28008.0,27460.0,27758.0,27917.0,27928.0,27695.0,27972.0,27638.0,27775.0,27673.0,27833.0,27756.0,27514.0,28069.0,28246.0,27792.0,28462.0,28076.0,27972.0,27865.0,27548.0
27886.0,27910.0,27880.0,28208.0,28005.0,27468.0,27753.0,27916.0,27913.0,27687.0,27986.0,27621.0,27765.0,27642.0,27846.0,27748.0,27487.0,28084.0,28251.0,27791.0,28433.0,28061.0,27935.0,27867.0,27550.0
27891.0,27908.0,27888.0,28216.0,28011.0,27437.0,27751.0,27895.0,27914.0,27694.0,27981.0,27624.0,27773.0,27658.0,27835.0,27749.0,27531.0,28062.0,28249.0,27788.0,28384.0,28057.0,27940.0,27865.0,27531.0
27882.0,27928.0,27893.0,28217.0,28003.0,27469.0,27748.0,27898.0,27921.0,27686.0,27984.0,27622.0,27780.0,27651.0,27828.0,27753.0,27495.0,28058.0,28229.0,27784.0,28342.0,28057.0,27929.0,27875.0,27544.0
27866.0,27911.0,27883.0,28191.0,27998.0,27421.0,27751.0,27899.0,27927.0,27688.0,27983.0,27623.0,27768.0,27649.0,27844.0,27759.0,27519.0,28066.0,28256.0,27805.0,28348.0,28055.0,27923.0,27857.0,27530.0
27886.0,27924.0,27883.0,28196.0,27998.0,27432.0,27751.0,27895.0,27912.0,27682.0,27983.0,27624.0,27776.0,27648.0,27854.0,27748.0,27493.0,28059.0,28241.0,27788.0,28362.0,28063.0,27902.0,27863.0,27539.0
27878.0,27916.0,27879.0,28202.0,28002.0,27458.0,27751.0,27909.0,27921.0,27689.0,27989.0,27623.0,27771.0,27646.0,27837.0,27752.0,27487.0,28083.0,28246.0,27787.0,28357.0,28048.0,27884.0,27861.0,27538.0
27867.0,27926.0,27881.0,28199.0,27999.0,27450.0,27757.0,27900.0,27914.0,27690.0,27975.0,27626.0,27770.0,27642.0,27842.0,27760.0,27529.0,28062.0,28224.0,27786.0,28318.0,28053.0,27888.0,27868.0,27540.0
27846.0,27903.0,27864.0,28192.0,27976.0,27434.0,27743.0,27887.0,27923.0,27687.0,27978.0,27627.0,27772.0,27643.0,27860.0,27756.0,27526.0,28061.0,28234.0,27801.0,28302.0,28050.0,27876.0,27883.0,27536.0
27864.0,27903.0,27878.0,28189.0,27985.0,27431.0,27746.0,27896.0,27911.0,27699.0,27987.0,27628.0,27759.0,27623.0,27832.0,27755.0,27503.0,28062.0,28243.0,27788.0,28299.0,28044.0,27873.0,27857.0,27548.0
27849.0,27901.0,27871.0,28187.0,28000.0,27455.0,27764.0,27913.0,27933.0,27673.0,27995.0,27640.0,27755.0,27641.0,27835.0,27755.0,27521.0,28062.0,28227.0,27778.0,28303.0,28054.0,27848.0,27857.0,27549.0
27871.0,27907.0,27881.0,28219.0,28009.0,27434.0,27750.0,27912.0,27918.0,27682.0,27991.0,27623.0,27755.0,27643.0,27838.0,27748.0,27509.0,28071.0,28239.0,27790.0,28326.0,28056.0,27870.0,27870.0,27542.0
27866.0,27906.0,27885.0,28226.0,28021.0,27479.0,27763.0,27900.0,27935.0,27691.0,27981.0,27628.0,27774.0,27644.0,27826.0,27760.0,27517.0,28111.0,28287.0,27877.0,28541.0,28139.0,28039.0,27880.0,27557.0
27881.0,27917.0,27890.0,28229.0,28053.0,27485.0,27784.0,27908.0,27939.0,27701.0,27983.0,27641.0,27773.0,27662.0,27835.0,27765.0,27536.0,28130.0,28282.0,27937.0,28535.0,28161.0,28085.0,27866.0,27539.0
27882.0,27926.0,27895.0,28243.0,28050.0,27452.0,27779.0,27921.0,27917.0,27683.0,27981.0,27640.0,27780.0,27646.0,27851.0,27791.0,27565.0,28137.0,28287.0,27991.0,28547.0,28165.0,28122.0,27879.0,27542.0
27874.0,27913.0,27886.0,28222.0,28049.0,27469.0,27773.0,27901.0,27926.0,27687.0,27987.0,27635.0,27787.0,27668.0,27883.0,27788.0,27554.0,28173.0,28274.0,27997.0,28530.0,28174.0,28134.0,27868.0,27556.0
27880.0,27924.0,27897.0,28232.0,28052.0,27454.0,27773.0,27903.0,27925.0,27693.0,27985.0,27640.0,27782.0,27655.0,27877.0,27783.0,27560.0,28158.0,28276.0,27999.0,28544.0,28184.0,28156.0,27867.0,27544.0
27877.0,27922.0,27885.0,28229.0,28067.0,27458.0,27779.0,27913.0,27926.0,27672.0,27971.0,27638.0,27777.0,27652.0,27861.0,27774.0,27551.0,28153.0,28261.0,27991.0,28536.0,28176.0,28169.0,27877.0,27529.0
