Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27841.0,27901.0,27866.0,28183.0,27994.0,27449.0,27746.0,27918.0,27915.0,27676.0,27977.0,27627.0,27761.0,27648.0,27809.0,27748.0,27511.0,28066.0,28224.0,27775.0,28241.0,28031.0,27849.0,27836.0,27522.0
27871.0,27881.0,27875.0,28198.0,27998.0,27439.0,27758.0,27907.0,27920.0,27694.0,27971.0,27625.0,27770.0,27663.0,27824.0,27735.0,27519.0,28053.0,28236.0,27764.0,28223.0,28024.0,27836.0,27842.0,27501.0
27862.0,27901.0,27876.0,28189.0,27997.0,27457.0,27752.0,27905.0,27917.0,27687.0,27980.0,27628.0,27765.0,27644.0,27818.0,27735.0,27500.0,28040.0,28219.0,27767.0,28233.0,28029.0,27840.0,27837.0,27497.0
27874.0,27901.0,27867.0,28196.0,27983.0,27436.0,27742.0,27901.0,27908.0,27680.0,27978.0,27628.0,27764.0,27653.0,27803.0,27730.0,27483.0,28062.0,28222.0,27763.0,28233.0,28024.0,27823.0,27857.0,27494.0
27869.0,27903.0,27865.0,28182.0,27991.0,27453.0,27752.0,27895.0,27910.0,27698.0,27965.0,27624.0,27762.0,27640.0,27800.0,27722.0,27507.0,28042.0,28233.0,27760.0,28180.0,28038.0,27820.0,27835.0,27523.0
27875.0,27900.0,27865.0,28198.0,28006.0,27462.0,27746.0,27910.0,27916.0,27683.0,27979.0,27627.0,27765.0,27630.0,27806.0,27748.0,27492.0,28040.0,28234.0,27760.0,28189.0,28027.0,27841.0,27842.0,27500.0
27880.0,27906.0,27881.0,28214.0,27985.0,27486.0,27750.0,27922.0,27925.0,27693.0,27980.0,27616.0,27764.0,27627.0,27811.0,27740.0,27493.0,28041.0,28232.0,27755.0,28180.0,28036.0,27815.0,27864.0,27504.0
27868.0,27913.0,27890.0,28221.0,28046.0,27504.0,27779.0,27927.0,27933.0,27691.0,27992.0,27627.0,27780.0,27662.0,27843.0,27763.0,27515.0,28109.0,28262.0,27825.0,28444.0,28062.0,27907.0,27852.0,27517.0
27883.0,27912.0,27908.0,28213.0,28049.0,27507.0,27779.0,27927.0,27941.0,27694.0,27982.0,27640.0,27778.0,27643.0,27811.0,27772.0,27533.0,28108.0,28279.0,27842.0,28495.0,28048.0,27947.0,27846.0,27534.0
27890.0,27929.0,27896.0,28225.0,28057.0,27499.0,27781.0,27926.0,27935.0,27692.0,27993.0,27633.0,27783.0,27659.0,27862.0,27777.0,27548.0,28145.0,28268.0,27867.0,28493.0,28073.0,27935.0,27844.0,27526.0
27882.0,27928.0,27887.0,28220.0,28055.0,27499.0,27786.0,27915.0,27933.0,27689.0,27975.0,27644.0,27767.0,27640.0,27841.0,27775.0,27552.0,28129.0,28258.0,27861.0,28504.0,28063.0,27941.0,27843.0,27517.0
27888.0,27916.0,27886.0,28214.0,28067.0,27508.0,27789.0,27916.0,27936.0,27673.0,27978.0,27635.0,27763.0,27644.0,27839.0,27767.0,27546.0,28135.0,28269.0,27868.0,28499.0,28065.0,27912.0,27843.0,27502.0
27880.0,27926.0,27892.0,28225.0,28054.0,27485.0,27778.0,27918.0,27919.0,27659.0,27983.0,27635.0,27767.0,27612.0,27838.0,27762.0,27552.0,28125.0,28258.0,27856.0,28500.0,28074.0,27905.0,27837.0,27517.0
27878.0,27925.0,27896.0,28231.0,28064.0,27487.0,27794.0,27929.0,27928.0,27683.0,27974.0,27650.0,27767.0,27647.0,27857.0,27769.0,27541.0,28142.0,28256.0,27852.0,28495.0,28067.0,27947.0,27842.0,27495.0
27891.0,27931.0,27908.0,28245.0,28072.0,27495.0,27784.0,27927.0,27956.0,27695.0,27989.0,27642.0,27781.0,27651.0,27846.0,27772.0,27521.0,28134.0,28268.0,27859.0,28489.0,28070.0,27929.0,27866.0,27540.0
27876.0,27920.0,27893.0,28227.0,28072.0,27490.0,27784.0,27939.0,27940.0,27676.0,27980.0,27639.0,27775.0,27644.0,27852.0,27776.0,27540.0,28141.0,28260.0,27871.0,28493.0,28063.0,27954.0,27851.0,27529.0
