Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27967.0,27961.0,27941.0,28302.0,28153.0,27881.0,27864.0,28028.0,27955.0,27706.0,28004.0,27659.0,27780.0,27650.0,27824.0,27762.0,27487.0,28062.0,28235.0,27785.0,28190.0,28036.0,27850.0,27855.0,27529.0
27960.0,27949.0,27947.0,28284.0,28128.0,27847.0,27846.0,28022.0,27966.0,27713.0,27992.0,27651.0,27787.0,27670.0,27821.0,27771.0,27506.0,28055.0,28241.0,27780.0,28175.0,28031.0,27862.0,27868.0,27523.0
27946.0,27946.0,27922.0,28270.0,28114.0,27806.0,27842.0,28007.0,27949.0,27694.0,28010.0,27659.0,27803.0,27676.0,27842.0,27757.0,27488.0,28058.0,28230.0,27768.0,28174.0,28046.0,27845.0,27864.0,27533.0
27933.0,27961.0,27926.0,28289.0,28112.0,27766.0,27821.0,28012.0,27947.0,27706.0,27987.0,27645.0,27791.0,27682.0,27818.0,27760.0,27475.0,28058.0,28235.0,27768.0,28154.0,28045.0,27844.0,27851.0,27517.0
27945.0,27961.0,27920.0,28273.0,28099.0,27714.0,27846.0,27998.0,27950.0,27720.0,27989.0,27636.0,27784.0,27670.0,27835.0,27749.0,27497.0,28074.0,28216.0,27766.0,28147.0,28052.0,27841.0,27868.0,27521.0
27934.0,27935.0,27921.0,28276.0,28111.0,27735.0,27833.0,27995.0,27959.0,27689.0,27980.0,27637.0,27784.0,27668.0,27830.0,27754.0,27502.0,28059.0,28222.0,27782.0,28146.0,28041.0,27822.0,27865.0,27509.0
27931.0,27947.0,27912.0,28267.0,28093.0,27700.0,27838.0,27983.0,27951.0,27710.0,27991.0,27644.0,27781.0,27669.0,27836.0,27751.0,27500.0,28075.0,28217.0,27767.0,28155.0,28053.0,27831.0,27856.0,27527.0
27925.0,27944.0,27908.0,28265.0,28090.0,27712.0,27823.0,27993.0,27944.0,27675.0,28001.0,27638.0,27775.0,27669.0,27821.0,27759.0,27495.0,28053.0,28213.0,27762.0,28136.0,28034.0,27837.0,27848.0,27532.0
27937.0,27929.0,27913.0,28260.0,28084.0,27709.0,27824.0,27988.0,27944.0,27688.0,27990.0,27638.0,27767.0,27649.0,27830.0,27748.0,27483.0,28047.0,28228.0,27766.0,28139.0,28044.0,27830.0,27856.0,27516.0
27933.0,27930.0,27906.0,28265.0,28079.0,27679.0,27817.0,27987.0,27948.0,27709.0,27985.0,27650.0,27772.0,27675.0,27814.0,27752.0,27490.0,28050.0,28213.0,27760.0,28143.0,28031.0,27835.0,27862.0,27520.0
27928.0,27951.0,27919.0,28271.0,28085.0,27715.0,27810.0,27987.0,27951.0,27687.0,27986.0,27632.0,27786.0,27665.0,27808.0,27742.0,27473.0,28052.0,28205.0,27768.0,28140.0,28040.0,27841.0,27863.0,27527.0
27921.0,27939.0,27915.0,28275.0,28091.0,27706.0,27824.0,27994.0,27938.0,27686.0,27999.0,27639.0,27781.0,27644.0,27818.0,27744.0,27501.0,28050.0,28203.0,27755.0,28141.0,28047.0,27809.0,27848.0,27504.0
27933.0,27931.0,27910.0,28276.0,28082.0,27687.0,27822.0,27993.0,27929.0,27690.0,27985.0,27635.0,27780.0,27662.0,27814.0,27763.0,27496.0,28050.0,28214.0,27781.0,28146.0,28034.0,27828.0,27862.0,27530.0
