Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27961.0,27952.0,27946.0,28283.0,28173.0,27899.0,27911.0,28072.0,27976.0,27699.0,28002.0,27665.0,27793.0,27661.0,27824.0,27739.0,27422.0,28018.0,28057.0,27739.0,27848.0,28027.0,27705.0,27851.0,27512.0
27955.0,27950.0,27945.0,28280.0,28170.0,27885.0,27913.0,28068.0,27977.0,27709.0,28000.0,27657.0,27773.0,27646.0,27815.0,27754.0,27431.0,28028.0,28067.0,27756.0,27833.0,28020.0,27702.0,27856.0,27494.0
27958.0,27947.0,27940.0,28270.0,28166.0,27863.0,27904.0,28060.0,27976.0,27710.0,27987.0,27648.0,27787.0,27663.0,27831.0,27743.0,27460.0,28023.0,28063.0,27763.0,27850.0,28039.0,27709.0,27857.0,27519.0
27944.0,27965.0,27943.0,28281.0,28183.0,27889.0,27902.0,28067.0,27983.0,27703.0,27990.0,27652.0,27770.0,27659.0,27812.0,27755.0,27433.0,28023.0,28052.0,27739.0,27825.0,28016.0,27725.0,27849.0,27518.0
27955.0,27963.0,27938.0,28274.0,28174.0,27900.0,27901.0,28086.0,27974.0,27705.0,28004.0,27660.0,27783.0,27664.0,27824.0,27739.0,27438.0,28026.0,28064.0,27740.0,27838.0,28021.0,27706.0,27872.0,27507.0
27948.0,27959.0,27948.0,28277.0,28183.0,27897.0,27919.0,28080.0,27982.0,27692.0,28007.0,27672.0,27776.0,27662.0,27812.0,27745.0,27456.0,28029.0,28057.0,27739.0,27858.0,28032.0,27692.0,27852.0,27520.0
27949.0,27948.0,27949.0,28288.0,28164.0,27881.0,27905.0,28055.0,27968.0,27710.0,28001.0,27653.0,27774.0,27652.0,27809.0,27748.0,27427.0,28026.0,28066.0,27753.0,27829.0,28021.0,27693.0,27860.0,27523.0
27953.0,27960.0,27942.0,28281.0,28161.0,27901.0,27918.0,28073.0,27980.0,27710.0,28011.0,27652.0,27798.0,27664.0,27816.0,27744.0,27458.0,28026.0,28061.0,27740.0,27837.0,28018.0,27711.0,27850.0,27505.0
27954.0,27956.0,27939.0,28289.0,28189.0,27892.0,27911.0,28061.0,27973.0,27716.0,27991.0,27652.0,27775.0,27667.0,27820.0,27758.0,27431.0,28028.0,28075.0,27754.0,27843.0,28027.0,27703.0,27860.0,27505.0
27957.0,27950.0,27950.0,28280.0,28170.0,27891.0,27904.0,28050.0,27980.0,27707.0,27997.0,27656.0,27780.0,27661.0,27803.0,27755.0,27456.0,28013.0,28070.0,27750.0,27831.0,28012.0,27728.0,27858.0,27519.0
27948.0,27945.0,27943.0,28270.0,28165.0,27883.0,27896.0,28062.0,27977.0,27702.0,28009.0,27649.0,27790.0,27675.0,27830.0,27757.0,27444.0,28036.0,28059.0,27753.0,27829.0,28032.0,27702.0,27855.0,27522.0
27871.0,27866.0,27943.0,28087.0,28174.0,27285.0,27904.0,27831.0,27967.0,27642.0,27998.0,27655.0,27774.0,27669.0,27812.0,27748.0,27458.0,28038.0,28068.0,27744.0,27835.0,28023.0,27700.0,27865.0,27506.0
