Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27949.0,27941.0,27926.0,28271.0,28100.0,27899.0,27852.0,28074.0,27971.0,27707.0,28002.0,27669.0,27789.0,27651.0,27839.0,27765.0,27512.0,28074.0,28233.0,27788.0,28110.0,28044.0,27827.0,27863.0,27535.0
27941.0,27950.0,27923.0,28266.0,28093.0,27898.0,27847.0,28066.0,27965.0,27700.0,27993.0,27635.0,27788.0,27662.0,27826.0,27750.0,27488.0,28057.0,28213.0,27781.0,28081.0,28041.0,27814.0,27870.0,27513.0
27937.0,27944.0,27918.0,28262.0,28100.0,27852.0,27844.0,28074.0,27949.0,27712.0,28012.0,27673.0,27784.0,27666.0,27828.0,27758.0,27503.0,28051.0,28215.0,27773.0,28064.0,28038.0,27796.0,27865.0,27509.0
27945.0,27943.0,27916.0,28261.0,28087.0,27849.0,27860.0,28071.0,27953.0,27730.0,27990.0,27650.0,27786.0,27658.0,27846.0,27763.0,27505.0,28078.0,28209.0,27775.0,28061.0,28054.0,27786.0,27868.0,27525.0
27928.0,27944.0,27915.0,28255.0,28100.0,27877.0,27861.0,28079.0,27969.0,27697.0,28015.0,27666.0,27782.0,27665.0,27831.0,27758.0,27500.0,28061.0,28205.0,27774.0,28061.0,28054.0,27786.0,27860.0,27512.0
27938.0,27932.0,27918.0,28263.0,28105.0,27864.0,27849.0,28064.0,27951.0,27712.0,27990.0,27648.0,27779.0,27668.0,27823.0,27770.0,27478.0,28062.0,28209.0,27782.0,28029.0,28034.0,27794.0,27862.0,27509.0
27928.0,27930.0,27914.0,28267.0,28083.0,27849.0,27848.0,28057.0,27969.0,27713.0,28015.0,27661.0,27785.0,27662.0,27829.0,27751.0,27497.0,28048.0,28197.0,27767.0,28011.0,28038.0,27776.0,27867.0,27531.0
27915.0,27929.0,27916.0,28250.0,28077.0,27835.0,27843.0,28063.0,27957.0,27700.0,28007.0,27644.0,27777.0,27664.0,27833.0,27752.0,27467.0,28070.0,28200.0,27766.0,28040.0,28030.0,27776.0,27855.0,27523.0
27932.0,27938.0,27914.0,28270.0,28092.0,27821.0,27843.0,28072.0,27952.0,27698.0,27994.0,27648.0,27791.0,27665.0,27818.0,27770.0,27501.0,28053.0,28203.0,27783.0,28050.0,28034.0,27787.0,27874.0,27523.0
27891.0,27927.0,27907.0,28257.0,28081.0,27796.0,27831.0,28037.0,27948.0,27713.0,27987.0,27647.0,27778.0,27659.0,27817.0,27764.0,27480.0,28067.0,28199.0,27783.0,28020.0,28039.0,27774.0,27863.0,27503.0
27913.0,27928.0,27916.0,28264.0,28085.0,27773.0,27838.0,28049.0,27943.0,27702.0,27989.0,27646.0,27782.0,27667.0,27799.0,27755.0,27496.0,28041.0,28196.0,27782.0,28024.0,28039.0,27780.0,27870.0,27514.0
27871.0,27924.0,27894.0,28250.0,28056.0,27721.0,27822.0,28035.0,27953.0,27699.0,28011.0,27656.0,27798.0,27669.0,27803.0,27730.0,27449.0,28044.0,28144.0,27763.0,27983.0,28034.0,27781.0,27856.0,27528.0
27897.0,27926.0,27903.0,28254.0,28064.0,27728.0,27819.0,28023.0,27961.0,27707.0,28007.0,27639.0,27795.0,27680.0,27834.0,27756.0,27487.0,28063.0,28167.0,27767.0,27961.0,28038.0,27756.0,27861.0,27519.0
27986.0,27918.0,27880.0,28198.0,27923.0,27889.0,27713.0,28512.0,27898.0,27705.0,27969.0,27574.0,27736.0,27609.0,27772.0,27706.0,27409.0,28010.0,28026.0,27695.0,27779.0,27977.0,27637.0,27839.0,27487.0
28028.0,27949.0,28037.0,28299.0,28232.0,28042.0,28254.0,28555.0,28302.0,27698.0,27996.0,27782.0,27893.0,27739.0,27982.0,27884.0,27564.0,28253.0,28322.0,28391.0,28607.0,28692.0,28373.0,27873.0,27533.0
28028.0,27958.0,28043.0,28299.0,28239.0,28072.0,28250.0,28579.0,28300.0,27724.0,27992.0,27794.0,27925.0,27719.0,27995.0,27889.0,27603.0,28280.0,28325.0,28427.0,28615.0,28699.0,28413.0,27875.0,27547.0
28029.0,27964.0,28035.0,28297.0,28242.0,28062.0,28256.0,28582.0,28300.0,27706.0,27996.0,27799.0,27927.0,27744.0,27991.0,27902.0,27552.0,28261.0,28325.0,28435.0,28607.0,28705.0,28379.0,27891.0,27550.0
28018.0,27968.0,28040.0,28298.0,28233.0,28059.0,28254.0,28587.0,28313.0,27712.0,28008.0,27808.0,27921.0,27736.0,27987.0,27900.0,27579.0,28253.0,28332.0,28454.0,28621.0,28709.0,28407.0,27889.0,27538.0
28018.0,27954.0,28024.0,28289.0,28227.0,28062.0,28258.0,28582.0,28302.0,27703.0,28011.0,27808.0,27931.0,27737.0,28007.0,27885.0,27557.0,28252.0,28325.0,28435.0,28616.0,28702.0,28398.0,27877.0,27538.0
28036.0,27959.0,28047.0,28302.0,28242.0,28084.0,28266.0,28589.0,28314.0,27713.0,28013.0,27796.0,27922.0,27737.0,28006.0,27908.0,27582.0,28266.0,28327.0,28441.0,28623.0,28707.0,28411.0,27890.0,27551.0
28031.0,27953.0,28046.0,28302.0,28242.0,28054.0,28268.0,28601.0,28298.0,27710.0,27993.0,27794.0,27925.0,27743.0,27989.0,27920.0,27585.0,28254.0,28335.0,28455.0,28639.0,28709.0,28408.0,27884.0,27550.0
28032.0,27982.0,28039.0,28302.0,28235.0,28079.0,28269.0,28589.0,28307.0,27719.0,28001.0,27802.0,27930.0,27749.0,28010.0,27899.0,27594.0,28254.0,28311.0,28440.0,28621.0,28697.0,28403.0,27886.0,27540.0
28027.0,27963.0,28031.0,28308.0,28243.0,28061.0,28262.0,28607.0,28314.0,27702.0,27998.0,27793.0,27919.0,27749.0,27990.0,27900.0,27575.0,28269.0,28316.0,28447.0,28621.0,28698.0,28421.0,27888.0,27556.0
28038.0,27960.0,28047.0,28292.0,28237.0,28046.0,28268.0,28600.0,28303.0,27709.0,27999.0,27794.0,27926.0,27745.0,27985.0,27913.0,27579.0,28253.0,28326.0,28449.0,28631.0,28703.0,28403.0,27888.0,27541.0
28031.0,27948.0,28036.0,28293.0,28237.0,28090.0,28265.0,28588.0,28309.0,27707.0,28020.0,27791.0,27924.0,27741.0,28006.0,27894.0,27550.0,28279.0,28329.0,28439.0,28633.0,28707.0,28401.0,27881.0,27545.0
28036.0,27977.0,28039.0,28304.0,28236.0,28085.0,28269.0,28603.0,28312.0,27711.0,27997.0,27809.0,27929.0,27749.0,28000.0,27900.0,27596.0,28262.0,28319.0,28450.0,28623.0,28706.0,28413.0,27888.0,27555.0
28019.0,27966.0,28032.0,28303.0,28235.0,28061.0,28252.0,28597.0,28310.0,27716.0,27998.0,27804.0,27937.0,27762.0,27997.0,27897.0,27561.0,28262.0,28333.0,28450.0,28633.0,28714.0,28413.0,27884.0,27525.0
28038.0,27968.0,28049.0,28302.0,28256.0,28076.0,28270.0,28593.0,28316.0,27712.0,28016.0,27811.0,27949.0,27754.0,28004.0,27924.0,27557.0,28266.0,28332.0,28449.0,28624.0,28726.0,28396.0,27893.0,27549.0
