Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27941.0,27969.0,27933.0,28300.0,28120.0,28032.0,27835.0,28101.0,27960.0,27705.0,27997.0,27643.0,27802.0,27679.0,27942.0,27832.0,27594.0,28208.0,28302.0,27977.0,28567.0,28184.0,28346.0,27864.0,27547.0
27948.0,27961.0,27915.0,28288.0,28116.0,28006.0,27834.0,28087.0,27964.0,27689.0,27991.0,27649.0,27792.0,27662.0,27936.0,27812.0,27579.0,28195.0,28304.0,27943.0,28575.0,28178.0,28326.0,27869.0,27547.0
27941.0,27966.0,27924.0,28293.0,28123.0,27978.0,27820.0,28087.0,27961.0,27695.0,28011.0,27649.0,27781.0,27673.0,27919.0,27795.0,27571.0,28173.0,28307.0,27936.0,28560.0,28165.0,28293.0,27874.0,27542.0
27928.0,27944.0,27927.0,28290.0,28115.0,28002.0,27833.0,28084.0,27952.0,27708.0,27987.0,27649.0,27792.0,27676.0,27918.0,27818.0,27555.0,28171.0,28308.0,27940.0,28554.0,28157.0,28286.0,27868.0,27517.0
27885.0,27939.0,27905.0,28272.0,28083.0,27912.0,27828.0,28054.0,27965.0,27689.0,28011.0,27670.0,27785.0,27663.0,27901.0,27795.0,27567.0,28158.0,28295.0,27898.0,28575.0,28125.0,28273.0,27865.0,27549.0
27890.0,27933.0,27904.0,28279.0,28068.0,27908.0,27801.0,28050.0,27946.0,27690.0,27986.0,27642.0,27793.0,27668.0,27899.0,27788.0,27558.0,28128.0,28298.0,27888.0,28564.0,28108.0,28198.0,27882.0,27541.0
27895.0,27938.0,27893.0,28272.0,28065.0,27900.0,27825.0,28050.0,27947.0,27721.0,27989.0,27649.0,27785.0,27666.0,27919.0,27790.0,27570.0,28162.0,28300.0,27878.0,28552.0,28123.0,28210.0,27869.0,27542.0
27895.0,27948.0,27898.0,28284.0,28066.0,27923.0,27804.0,28038.0,27963.0,27697.0,27990.0,27647.0,27786.0,27667.0,27922.0,27792.0,27584.0,28143.0,28298.0,27879.0,28559.0,28113.0,28226.0,27876.0,27546.0
27897.0,27938.0,27914.0,28283.0,28080.0,27873.0,27801.0,28039.0,27951.0,27689.0,28003.0,27643.0,27787.0,27677.0,27908.0,27791.0,27556.0,28141.0,28304.0,27884.0,28553.0,28109.0,28207.0,27870.0,27539.0
27893.0,27927.0,27894.0,28276.0,28064.0,27887.0,27801.0,28045.0,27951.0,27707.0,27987.0,27659.0,27777.0,27665.0,27897.0,27777.0,27556.0,28131.0,28295.0,27870.0,28561.0,28105.0,28209.0,27870.0,27527.0
27875.0,27938.0,27884.0,28274.0,28063.0,27898.0,27802.0,28020.0,27958.0,27693.0,27983.0,27645.0,27788.0,27660.0,27910.0,27794.0,27573.0,28125.0,28292.0,27874.0,28555.0,28100.0,28205.0,27862.0,27546.0
27884.0,27927.0,27880.0,28270.0,28063.0,27880.0,27800.0,28038.0,27957.0,27683.0,27991.0,27641.0,27782.0,27671.0,27890.0,27775.0,27549.0,28126.0,28286.0,27865.0,28544.0,28094.0,28214.0,27873.0,27514.0
28039.0,27973.0,27955.0,28296.0,28215.0,28038.0,28188.0,28507.0,28170.0,27704.0,27988.0,27700.0,27823.0,27715.0,27961.0,27866.0,27583.0,28247.0,28299.0,28359.0,28540.0,28639.0,28351.0,27865.0,27520.0
28047.0,27979.0,27956.0,28302.0,28234.0,28040.0,28202.0,28544.0,28226.0,27689.0,27992.0,27707.0,27833.0,27737.0,27984.0,27880.0,27577.0,28260.0,28298.0,28397.0,28588.0,28691.0,28415.0,27884.0,27520.0
28058.0,27981.0,27965.0,28298.0,28227.0,28048.0,28218.0,28535.0,28238.0,27712.0,27992.0,27711.0,27834.0,27737.0,27989.0,27891.0,27599.0,28258.0,28315.0,28404.0,28590.0,28700.0,28430.0,27869.0,27526.0
28062.0,27970.0,27972.0,28285.0,28230.0,28048.0,28206.0,28540.0,28243.0,27711.0,27996.0,27714.0,27834.0,27733.0,27995.0,27889.0,27586.0,28259.0,28310.0,28427.0,28590.0,28700.0,28397.0,27887.0,27541.0
28058.0,27988.0,27970.0,28298.0,28222.0,28070.0,28224.0,28539.0,28253.0,27707.0,28011.0,27713.0,27852.0,27732.0,27983.0,27885.0,27594.0,28255.0,28303.0,28408.0,28593.0,28697.0,28437.0,27870.0,27549.0
28059.0,27988.0,27970.0,28315.0,28226.0,28056.0,28207.0,28535.0,28254.0,27704.0,27988.0,27713.0,27837.0,27760.0,28004.0,27892.0,27581.0,28254.0,28303.0,28400.0,28587.0,28699.0,28402.0,27885.0,27545.0
28053.0,27973.0,27970.0,28296.0,28209.0,28066.0,28206.0,28534.0,28251.0,27703.0,27985.0,27710.0,27837.0,27723.0,27984.0,27891.0,27579.0,28265.0,28321.0,28399.0,28597.0,28696.0,28419.0,27882.0,27552.0
28054.0,27970.0,27972.0,28299.0,28229.0,28053.0,28223.0,28552.0,28247.0,27712.0,27995.0,27733.0,27836.0,27741.0,27988.0,27888.0,27585.0,28259.0,28302.0,28410.0,28608.0,28696.0,28433.0,27882.0,27542.0
