Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27921.0,27947.0,27926.0,28283.0,28062.0,27567.0,27794.0,27984.0,27961.0,27712.0,28024.0,27650.0,27788.0,27686.0,27871.0,27775.0,27542.0,28088.0,28264.0,27802.0,28331.0,28063.0,27889.0,27882.0,27567.0
27895.0,27927.0,27922.0,28274.0,28040.0,27550.0,27788.0,27962.0,27949.0,27724.0,28001.0,27642.0,27788.0,27673.0,27882.0,27779.0,27554.0,28080.0,28255.0,27795.0,28314.0,28077.0,27923.0,27891.0,27548.0
27906.0,27938.0,27921.0,28263.0,28038.0,27551.0,27784.0,27956.0,27935.0,27738.0,28013.0,27645.0,27794.0,27675.0,27860.0,27770.0,27534.0,28076.0,28251.0,27800.0,28328.0,28062.0,27895.0,27887.0,27550.0
27903.0,27933.0,27908.0,28271.0,28038.0,27526.0,27782.0,27952.0,27940.0,27702.0,28006.0,27652.0,27783.0,27684.0,27863.0,27777.0,27543.0,28070.0,28261.0,27815.0,28307.0,28066.0,27902.0,27884.0,27564.0
27917.0,27938.0,27905.0,28263.0,28041.0,27526.0,27782.0,27951.0,27948.0,27693.0,28008.0,27653.0,27797.0,27675.0,27874.0,27772.0,27532.0,28092.0,28250.0,27798.0,28300.0,28082.0,27899.0,27888.0,27544.0
27897.0,27943.0,27903.0,28260.0,28035.0,27538.0,27775.0,27948.0,27945.0,27706.0,27993.0,27647.0,27788.0,27677.0,27862.0,27777.0,27544.0,28072.0,28241.0,27792.0,28298.0,28061.0,27901.0,27884.0,27559.0
27907.0,27938.0,27910.0,28270.0,28038.0,27506.0,27779.0,27939.0,27946.0,27691.0,28002.0,27650.0,27792.0,27690.0,27857.0,27772.0,27521.0,28073.0,28248.0,27789.0,28289.0,28067.0,27897.0,27888.0,27542.0
27899.0,27929.0,27903.0,28261.0,28036.0,27510.0,27780.0,27942.0,27930.0,27709.0,28005.0,27639.0,27781.0,27652.0,27855.0,27768.0,27512.0,28072.0,28256.0,27811.0,28278.0,28062.0,27889.0,27881.0,27543.0
27883.0,27931.0,27905.0,28252.0,28046.0,27520.0,27785.0,27953.0,27944.0,27688.0,28012.0,27651.0,27781.0,27671.0,27839.0,27766.0,27524.0,28069.0,28237.0,27791.0,28299.0,28062.0,27872.0,27878.0,27539.0
27899.0,27933.0,27902.0,28248.0,28034.0,27513.0,27774.0,27948.0,27929.0,27704.0,27996.0,27645.0,27791.0,27682.0,27865.0,27768.0,27515.0,28071.0,28247.0,27785.0,28282.0,28056.0,27893.0,27879.0,27542.0
27894.0,27926.0,27904.0,28248.0,28043.0,27507.0,27781.0,27938.0,27936.0,27704.0,28019.0,27663.0,27809.0,27679.0,27863.0,27763.0,27509.0,28069.0,28241.0,27791.0,28261.0,28067.0,27878.0,27883.0,27561.0
27895.0,27933.0,27900.0,28242.0,28030.0,27514.0,27781.0,27930.0,27936.0,27693.0,28004.0,27646.0,27797.0,27681.0,27844.0,27776.0,27523.0,28085.0,28258.0,27785.0,28248.0,28055.0,27880.0,27885.0,27556.0
27796.0,27835.0,27839.0,28054.0,27926.0,27305.0,27719.0,27818.0,27917.0,27656.0,27976.0,27563.0,27724.0,27607.0,27843.0,27772.0,27518.0,28065.0,28251.0,27780.0,28260.0,28054.0,27862.0,27880.0,27559.0
27837.0,27835.0,27827.0,28047.0,27926.0,27297.0,27712.0,27820.0,27896.0,27643.0,27986.0,27601.0,27754.0,27620.0,27842.0,27729.0,27407.0,28037.0,28027.0,27690.0,27779.0,27971.0,27612.0,27838.0,27472.0
27844.0,27848.0,27831.0,28063.0,27928.0,27299.0,27721.0,27817.0,27908.0,27624.0,27971.0,27591.0,27742.0,27620.0,27829.0,27733.0,27423.0,28055.0,28026.0,27698.0,27770.0,27974.0,27583.0,27844.0,27465.0
27843.0,27839.0,27843.0,28046.0,27920.0,27287.0,27716.0,27820.0,27900.0,27684.0,27995.0,27596.0,27757.0,27640.0,27833.0,27738.0,27437.0,28055.0,28032.0,27700.0,27788.0,27976.0,27603.0,27847.0,27483.0
27846.0,27854.0,27832.0,28048.0,27929.0,27299.0,27712.0,27824.0,27905.0,27630.0,27982.0,27590.0,27750.0,27643.0,27856.0,27737.0,27424.0,28062.0,28024.0,27695.0,27768.0,27985.0,27618.0,27851.0,27483.0
27847.0,27838.0,27840.0,28043.0,27935.0,27312.0,27718.0,27824.0,27899.0,27658.0,27974.0,27597.0,27748.0,27637.0,27833.0,27732.0,27449.0,28057.0,28032.0,27703.0,27770.0,27975.0,27611.0,27863.0,27489.0
27852.0,27839.0,27836.0,28063.0,27928.0,27305.0,27717.0,27819.0,27902.0,27655.0,27982.0,27596.0,27747.0,27638.0,27849.0,27729.0,27429.0,28061.0,28034.0,27710.0,27773.0,27977.0,27626.0,27831.0,27491.0
27840.0,27833.0,27829.0,28051.0,27937.0,27279.0,27720.0,27832.0,27906.0,27638.0,27979.0,27594.0,27753.0,27645.0,27848.0,27738.0,27441.0,28056.0,28019.0,27701.0,27774.0,27978.0,27626.0,27869.0,27480.0
27841.0,27848.0,27829.0,28042.0,27923.0,27294.0,27712.0,27815.0,27901.0,27662.0,27970.0,27587.0,27743.0,27630.0,27847.0,27739.0,27442.0,28047.0,28016.0,27701.0,27770.0,27970.0,27603.0,27851.0,27471.0
