Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27902.0,27921.0,27894.0,28228.0,28013.0,27462.0,27770.0,27943.0,27918.0,27685.0,27986.0,27639.0,27786.0,27663.0,27871.0,27786.0,27564.0,28072.0,28265.0,27809.0,28297.0,28057.0,27861.0,27878.0,27527.0
27892.0,27911.0,27896.0,28229.0,27998.0,27479.0,27756.0,27935.0,27938.0,27700.0,27982.0,27629.0,27776.0,27653.0,27866.0,27775.0,27547.0,28087.0,28275.0,27785.0,28313.0,28060.0,27860.0,27875.0,27528.0
27891.0,27912.0,27892.0,28216.0,27995.0,27478.0,27763.0,27927.0,27939.0,27696.0,27979.0,27626.0,27780.0,27657.0,27860.0,27772.0,27538.0,28082.0,28257.0,27786.0,28300.0,28060.0,27853.0,27872.0,27535.0
27896.0,27917.0,27891.0,28222.0,28024.0,27468.0,27770.0,27919.0,27927.0,27698.0,27987.0,27629.0,27774.0,27666.0,27867.0,27775.0,27521.0,28088.0,28259.0,27808.0,28291.0,28061.0,27875.0,27859.0,27512.0
27889.0,27912.0,27886.0,28234.0,28006.0,27458.0,27755.0,27926.0,27930.0,27704.0,27988.0,27636.0,27782.0,27672.0,27862.0,27767.0,27550.0,28078.0,28259.0,27788.0,28275.0,28060.0,27877.0,27862.0,27538.0
27892.0,27923.0,27883.0,28208.0,28012.0,27476.0,27761.0,27931.0,27942.0,27696.0,27994.0,27647.0,27780.0,27677.0,27869.0,27768.0,27525.0,28083.0,28256.0,27790.0,28287.0,28057.0,27883.0,27882.0,27511.0
27888.0,27917.0,27883.0,28209.0,28008.0,27464.0,27763.0,27917.0,27932.0,27686.0,27990.0,27647.0,27783.0,27678.0,27869.0,27773.0,27531.0,28077.0,28259.0,27785.0,28316.0,28056.0,27885.0,27856.0,27519.0
27877.0,27917.0,27885.0,28231.0,28020.0,27480.0,27758.0,27938.0,27933.0,27695.0,27990.0,27631.0,27784.0,27662.0,27857.0,27775.0,27500.0,28077.0,28247.0,27790.0,28286.0,28066.0,27858.0,27867.0,27524.0
27869.0,27911.0,27881.0,28219.0,28006.0,27470.0,27766.0,27929.0,27945.0,27691.0,27982.0,27618.0,27783.0,27680.0,27876.0,27777.0,27541.0,28102.0,28242.0,27794.0,28274.0,28059.0,27878.0,27871.0,27542.0
27877.0,27908.0,27876.0,28209.0,27996.0,27466.0,27755.0,27918.0,27925.0,27686.0,27997.0,27629.0,27775.0,27661.0,27882.0,27770.0,27513.0,28095.0,28261.0,27787.0,28304.0,28058.0,27866.0,27869.0,27527.0
27878.0,27921.0,27881.0,28214.0,28005.0,27474.0,27771.0,27916.0,27933.0,27701.0,27983.0,27642.0,27781.0,27660.0,27867.0,27773.0,27549.0,28073.0,28242.0,27798.0,28293.0,28056.0,27872.0,27871.0,27518.0
27901.0,27946.0,27884.0,28262.0,28002.0,27712.0,27752.0,28267.0,27936.0,27704.0,27985.0,27633.0,27771.0,27672.0,27848.0,27773.0,27511.0,28089.0,28252.0,27811.0,28294.0,28052.0,27892.0,27861.0,27522.0
27976.0,27966.0,27986.0,28299.0,28214.0,28035.0,28168.0,28490.0,28176.0,27720.0,27997.0,27698.0,27823.0,27695.0,27943.0,27849.0,27588.0,28249.0,28337.0,28303.0,28601.0,28585.0,28332.0,27888.0,27556.0
27976.0,27978.0,27967.0,28299.0,28227.0,28021.0,28185.0,28498.0,28201.0,27711.0,27987.0,27700.0,27820.0,27720.0,27970.0,27859.0,27592.0,28269.0,28334.0,28352.0,28605.0,28638.0,28359.0,27883.0,27532.0
