Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27895.0,27942.0,27914.0,28264.0,28155.0,28017.0,27856.0,28128.0,27964.0,27702.0,28068.0,27666.0,27807.0,27696.0,27904.0,27808.0,27605.0,28197.0,28292.0,27862.0,28595.0,28072.0,28027.0,27986.0,27636.0
27903.0,27934.0,27924.0,28257.0,28144.0,28034.0,27847.0,28114.0,27956.0,27723.0,28054.0,27660.0,27795.0,27687.0,27886.0,27807.0,27603.0,28179.0,28310.0,27858.0,28588.0,28059.0,28035.0,27968.0,27654.0
27902.0,27941.0,27913.0,28258.0,28150.0,28045.0,27855.0,28116.0,27946.0,27714.0,28064.0,27662.0,27796.0,27681.0,27906.0,27796.0,27571.0,28203.0,28293.0,27843.0,28595.0,28062.0,27999.0,27962.0,27637.0
27905.0,27965.0,27925.0,28264.0,28156.0,28042.0,27858.0,28117.0,27964.0,27726.0,28063.0,27671.0,27805.0,27686.0,27908.0,27807.0,27611.0,28190.0,28293.0,27864.0,28592.0,28067.0,28011.0,27976.0,27642.0
27902.0,27945.0,27913.0,28267.0,28152.0,28038.0,27854.0,28124.0,27948.0,27721.0,28074.0,27682.0,27822.0,27691.0,27919.0,27800.0,27582.0,28189.0,28299.0,27852.0,28598.0,28077.0,28010.0,27973.0,27650.0
27902.0,27949.0,27935.0,28274.0,28151.0,28040.0,27844.0,28117.0,27969.0,27704.0,28061.0,27666.0,27797.0,27702.0,27902.0,27796.0,27606.0,28205.0,28309.0,27851.0,28589.0,28080.0,27983.0,27968.0,27638.0
27810.0,27847.0,27862.0,28098.0,28010.0,27378.0,27763.0,27895.0,27929.0,27701.0,28030.0,27642.0,27784.0,27673.0,27856.0,27794.0,27575.0,28183.0,28307.0,27819.0,28587.0,28059.0,27973.0,27972.0,27655.0
27802.0,27840.0,27843.0,28058.0,27938.0,27328.0,27736.0,27886.0,27924.0,27703.0,28005.0,27609.0,27760.0,27647.0,27751.0,27700.0,27411.0,27992.0,28057.0,27731.0,27841.0,28027.0,27741.0,27858.0,27580.0
27797.0,27845.0,27833.0,28118.0,27928.0,27406.0,27722.0,28004.0,27921.0,27695.0,27991.0,27590.0,27759.0,27661.0,27748.0,27719.0,27426.0,27992.0,28043.0,27726.0,27812.0,28041.0,27699.0,27879.0,27517.0
27927.0,27901.0,27954.0,28135.0,28142.0,27505.0,28199.0,28068.0,28113.0,27710.0,28003.0,27769.0,27888.0,27792.0,27948.0,27880.0,27562.0,28244.0,28257.0,28248.0,28582.0,28471.0,28279.0,27891.0,27557.0
27935.0,27907.0,27968.0,28134.0,28149.0,27496.0,28192.0,28085.0,28124.0,27703.0,27992.0,27763.0,27887.0,27788.0,27939.0,27896.0,27557.0,28267.0,28292.0,28264.0,28621.0,28526.0,28322.0,27876.0,27566.0
27946.0,27904.0,27962.0,28158.0,28167.0,27544.0,28204.0,28137.0,28125.0,27714.0,27995.0,27779.0,27884.0,27791.0,27939.0,27888.0,27561.0,28243.0,28273.0,28253.0,28641.0,28559.0,28320.0,27884.0,27550.0
27951.0,27927.0,27982.0,28212.0,28203.0,27726.0,28200.0,28366.0,28137.0,27705.0,28011.0,27779.0,27911.0,27791.0,27951.0,27888.0,27546.0,28249.0,28276.0,28259.0,28639.0,28584.0,28328.0,27876.0,27545.0
