Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27858.0,27912.0,27873.0,28178.0,27994.0,27416.0,27754.0,27894.0,27931.0,27691.0,27984.0,27631.0,27785.0,27666.0,27858.0,27771.0,27560.0,28120.0,28286.0,27837.0,28518.0,28067.0,27950.0,27870.0,27513.0
27859.0,27905.0,27871.0,28178.0,27970.0,27430.0,27748.0,27882.0,27921.0,27688.0,27976.0,27622.0,27776.0,27649.0,27852.0,27778.0,27554.0,28120.0,28286.0,27826.0,28510.0,28073.0,27948.0,27868.0,27517.0
27859.0,27906.0,27869.0,28187.0,27979.0,27446.0,27749.0,27893.0,27925.0,27694.0,27977.0,27628.0,27776.0,27662.0,27850.0,27771.0,27530.0,28112.0,28264.0,27850.0,28492.0,28067.0,27929.0,27844.0,27505.0
27849.0,27914.0,27858.0,28184.0,27974.0,27422.0,27754.0,27888.0,27923.0,27692.0,27985.0,27627.0,27777.0,27658.0,27859.0,27776.0,27555.0,28104.0,28258.0,27834.0,28493.0,28064.0,27942.0,27860.0,27531.0
27844.0,27888.0,27856.0,28185.0,27972.0,27394.0,27736.0,27884.0,27910.0,27682.0,27974.0,27617.0,27769.0,27660.0,27833.0,27770.0,27538.0,28120.0,28272.0,27826.0,28498.0,28051.0,27935.0,27873.0,27512.0
27829.0,27897.0,27846.0,28162.0,27969.0,27416.0,27739.0,27881.0,27913.0,27686.0,27969.0,27621.0,27775.0,27655.0,27842.0,27768.0,27558.0,28101.0,28256.0,27817.0,28497.0,28059.0,27937.0,27857.0,27527.0
27843.0,27879.0,27855.0,28117.0,27975.0,27357.0,27745.0,27872.0,27919.0,27692.0,27986.0,27635.0,27755.0,27650.0,27807.0,27759.0,27523.0,28076.0,28247.0,27777.0,28341.0,28026.0,27912.0,27857.0,27510.0
27785.0,27842.0,27841.0,28057.0,27957.0,27312.0,27724.0,27845.0,27909.0,27667.0,27980.0,27622.0,27779.0,27661.0,27828.0,27768.0,27506.0,28096.0,28250.0,27782.0,28378.0,28048.0,27908.0,27837.0,27510.0
27896.0,27940.0,27912.0,28201.0,28063.0,27508.0,27792.0,28008.0,27921.0,27680.0,27981.0,27560.0,27718.0,27602.0,27762.0,27696.0,27447.0,27984.0,28037.0,27697.0,27791.0,28020.0,27660.0,27842.0,27513.0
27919.0,27961.0,27936.0,28221.0,28185.0,27618.0,28023.0,28113.0,28034.0,27700.0,27980.0,27706.0,27831.0,27741.0,27939.0,27879.0,27559.0,28213.0,28257.0,28253.0,28533.0,28487.0,28352.0,27870.0,27521.0
27918.0,27935.0,27931.0,28232.0,28187.0,27620.0,28060.0,28126.0,28069.0,27704.0,27989.0,27700.0,27840.0,27755.0,27931.0,27881.0,27562.0,28210.0,28260.0,28258.0,28548.0,28524.0,28350.0,27866.0,27530.0
27911.0,27944.0,27933.0,28224.0,28196.0,27636.0,28071.0,28131.0,28076.0,27691.0,27992.0,27702.0,27848.0,27743.0,27931.0,27898.0,27565.0,28212.0,28265.0,28255.0,28572.0,28540.0,28359.0,27868.0,27541.0
27919.0,27934.0,27930.0,28216.0,28189.0,27675.0,28076.0,28152.0,28077.0,27695.0,28000.0,27701.0,27838.0,27747.0,27947.0,27884.0,27536.0,28242.0,28260.0,28257.0,28578.0,28544.0,28341.0,27869.0,27544.0
