Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27847.0,27884.0,27863.0,28110.0,27973.0,27346.0,27747.0,27877.0,27944.0,27669.0,27999.0,27635.0,27800.0,27673.0,27887.0,27803.0,27592.0,28186.0,28300.0,27992.0,28607.0,28154.0,28201.0,27901.0,27574.0
27858.0,27877.0,27866.0,28117.0,27968.0,27338.0,27743.0,27872.0,27931.0,27700.0,28009.0,27643.0,27787.0,27672.0,27876.0,27800.0,27594.0,28172.0,28304.0,27987.0,28588.0,28155.0,28181.0,27889.0,27566.0
27869.0,27895.0,27875.0,28105.0,27971.0,27344.0,27759.0,27872.0,27929.0,27706.0,27999.0,27635.0,27789.0,27673.0,27883.0,27792.0,27579.0,28182.0,28306.0,27972.0,28597.0,28154.0,28166.0,27889.0,27570.0
27848.0,27877.0,27870.0,28105.0,27977.0,27365.0,27758.0,27879.0,27945.0,27674.0,28019.0,27650.0,27788.0,27669.0,27871.0,27794.0,27584.0,28166.0,28297.0,27958.0,28600.0,28138.0,28140.0,27887.0,27572.0
27864.0,27895.0,27867.0,28102.0,27975.0,27367.0,27753.0,27875.0,27940.0,27692.0,28007.0,27643.0,27796.0,27682.0,27882.0,27789.0,27579.0,28166.0,28297.0,27949.0,28593.0,28132.0,28122.0,27901.0,27565.0
27869.0,27873.0,27863.0,28106.0,27963.0,27358.0,27747.0,27882.0,27931.0,27690.0,28003.0,27633.0,27775.0,27654.0,27870.0,27785.0,27575.0,28149.0,28297.0,27927.0,28586.0,28136.0,28152.0,27894.0,27549.0
27831.0,27846.0,27860.0,28081.0,27954.0,27342.0,27743.0,27870.0,27931.0,27677.0,28002.0,27631.0,27784.0,27659.0,27838.0,27774.0,27537.0,28140.0,28283.0,27925.0,28579.0,28128.0,28160.0,27898.0,27570.0
27788.0,27850.0,27821.0,28049.0,27915.0,27305.0,27723.0,27828.0,27895.0,27682.0,27986.0,27563.0,27739.0,27612.0,27764.0,27700.0,27429.0,27994.0,28030.0,27698.0,27806.0,27984.0,27726.0,27835.0,27534.0
27979.0,27951.0,27988.0,28240.0,28226.0,27928.0,28175.0,28442.0,28157.0,27697.0,27998.0,27749.0,27902.0,27818.0,27942.0,27884.0,27562.0,28248.0,28281.0,28274.0,28614.0,28592.0,28291.0,27891.0,27539.0
27969.0,27942.0,27987.0,28233.0,28229.0,27923.0,28173.0,28430.0,28148.0,27691.0,27995.0,27758.0,27911.0,27815.0,27954.0,27907.0,27571.0,28250.0,28314.0,28275.0,28659.0,28624.0,28359.0,27890.0,27525.0
27993.0,27940.0,27983.0,28241.0,28220.0,27928.0,28177.0,28454.0,28147.0,27701.0,28009.0,27769.0,27912.0,27819.0,27960.0,27912.0,27554.0,28256.0,28302.0,28287.0,28676.0,28631.0,28354.0,27875.0,27550.0
27982.0,27935.0,27984.0,28251.0,28203.0,27934.0,28180.0,28441.0,28156.0,27707.0,27999.0,27762.0,27916.0,27830.0,27945.0,27898.0,27582.0,28256.0,28305.0,28289.0,28660.0,28639.0,28369.0,27884.0,27539.0
27997.0,27935.0,28006.0,28245.0,28205.0,27967.0,28186.0,28442.0,28157.0,27713.0,27989.0,27753.0,27922.0,27828.0,27951.0,27897.0,27564.0,28264.0,28317.0,28281.0,28669.0,28646.0,28349.0,27890.0,27536.0
28007.0,27938.0,27994.0,28238.0,28217.0,27977.0,28200.0,28459.0,28166.0,27700.0,28020.0,27763.0,27927.0,27835.0,27965.0,27906.0,27552.0,28281.0,28312.0,28294.0,28688.0,28638.0,28361.0,27882.0,27556.0
27791.0,27829.0,27814.0,28053.0,27923.0,27263.0,27733.0,27819.0,28002.0,27645.0,27988.0,27738.0,27891.0,27803.0,27954.0,27918.0,27591.0,28255.0,28316.0,28302.0,28693.0,28611.0,28376.0,27891.0,27548.0
