Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
30654.0,29248.0,31431.0,30829.0,31687.0,28358.0,31133.0,28750.0,28453.0,27708.0,28037.0,30865.0,31678.0,30035.0,31559.0,31019.0,30114.0,30644.0,28754.0,29078.0,28897.0,31493.0,30651.0,27979.0,27961.0
30770.0,29360.0,31443.0,30858.0,31699.0,28336.0,31140.0,28748.0,28444.0,27714.0,28030.0,30864.0,31677.0,29956.0,31596.0,31065.0,30164.0,30750.0,29849.0,29345.0,28894.0,31526.0,30771.0,27973.0,27967.0
30802.0,29421.0,31461.0,30891.0,31716.0,28356.0,31134.0,28755.0,28439.0,27684.0,28047.0,30899.0,31681.0,29836.0,31598.0,31087.0,30151.0,30764.0,29760.0,29361.0,28901.0,31531.0,30705.0,27970.0,27876.0
30843.0,29452.0,31479.0,30936.0,31712.0,28360.0,31130.0,28750.0,28432.0,27695.0,28034.0,30893.0,31687.0,29767.0,31615.0,31096.0,30144.0,30750.0,29677.0,29294.0,28871.0,31511.0,30607.0,27978.0,27862.0
30844.0,29482.0,31490.0,30961.0,31724.0,28369.0,31160.0,28749.0,28431.0,27687.0,28042.0,30924.0,31696.0,29743.0,31602.0,31094.0,30135.0,30742.0,29358.0,29258.0,28893.0,31513.0,30528.0,27964.0,27843.0
30875.0,29528.0,31494.0,31009.0,31722.0,28349.0,31159.0,28743.0,28421.0,27701.0,28034.0,30931.0,31709.0,29737.0,31610.0,31100.0,30127.0,30741.0,29014.0,29244.0,28879.0,31519.0,30497.0,27961.0,27852.0
30845.0,29552.0,31511.0,31042.0,31726.0,28363.0,31163.0,28735.0,28416.0,27696.0,28041.0,30939.0,31716.0,29735.0,31608.0,31089.0,30126.0,30717.0,28805.0,29138.0,28869.0,31527.0,30505.0,27967.0,27863.0
30822.0,29539.0,31512.0,31078.0,31735.0,28356.0,31185.0,28751.0,28403.0,27700.0,28025.0,30939.0,31715.0,29752.0,31583.0,31093.0,30094.0,30681.0,28598.0,29071.0,28877.0,31529.0,30387.0,27977.0,27868.0
30744.0,29583.0,31496.0,31108.0,31747.0,28380.0,31183.0,28727.0,28413.0,27697.0,28023.0,30923.0,31703.0,29745.0,31592.0,31064.0,30078.0,30507.0,28562.0,28912.0,28872.0,31523.0,30124.0,27965.0,27863.0
30713.0,29540.0,31513.0,31113.0,31749.0,28383.0,31195.0,28731.0,28417.0,27708.0,28031.0,30871.0,31716.0,29747.0,31601.0,31061.0,30051.0,30132.0,28550.0,28815.0,28872.0,31536.0,29927.0,27978.0,27854.0
30675.0,29518.0,31501.0,31125.0,31770.0,28369.0,31193.0,28726.0,28415.0,27693.0,28029.0,30893.0,31727.0,29770.0,31613.0,31073.0,30044.0,30125.0,28550.0,28838.0,28866.0,31554.0,29951.0,27970.0,27886.0
30635.0,29502.0,31521.0,31145.0,31765.0,28375.0,31193.0,28752.0,28412.0,27727.0,28020.0,30871.0,31722.0,29794.0,31623.0,31083.0,30076.0,30050.0,28539.0,28813.0,28870.0,31567.0,29994.0,27984.0,27888.0
30643.0,29517.0,31517.0,31153.0,31783.0,28376.0,31211.0,28760.0,28412.0,27704.0,28018.0,30868.0,31716.0,29801.0,31622.0,31066.0,30080.0,29977.0,28549.0,28795.0,28888.0,31554.0,29972.0,27946.0,27901.0
30627.0,29497.0,31532.0,31157.0,31792.0,28391.0,31204.0,28747.0,28423.0,27718.0,28019.0,30866.0,31717.0,29818.0,31621.0,31098.0,30062.0,29962.0,28537.0,28777.0,28866.0,31575.0,30010.0,27957.0,27928.0
