Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28005.0,27952.0,27991.0,28280.0,28238.0,28167.0,28218.0,28556.0,28263.0,27707.0,28006.0,27984.0,28594.0,28135.0,27925.0,27871.0,27527.0,28260.0,28306.0,28336.0,28589.0,28735.0,28435.0,27883.0,27520.0
28018.0,27937.0,27999.0,28282.0,28224.0,28162.0,28219.0,28643.0,28258.0,28648.0,27995.0,27984.0,28598.0,28141.0,27947.0,27872.0,27535.0,28262.0,28290.0,28353.0,28591.0,28739.0,28432.0,27889.0,27520.0
30214.0,28258.0,28251.0,29988.0,28485.0,30903.0,30510.0,28760.0,28363.0,27910.0,28067.0,28261.0,31416.0,28338.0,28421.0,28224.0,30331.0,30495.0,28310.0,28532.0,28620.0,28782.0,28473.0,27877.0,27523.0
30464.0,28741.0,28264.0,30298.0,28460.0,30967.0,30452.0,28760.0,28343.0,27854.0,28046.0,28274.0,31351.0,28296.0,28622.0,28308.0,30583.0,30666.0,28327.0,28563.0,28640.0,28783.0,28467.0,27878.0,27523.0
30632.0,29119.0,28392.0,30534.0,28552.0,31105.0,30593.0,28756.0,28336.0,27888.0,28049.0,28286.0,31273.0,28240.0,28655.0,28297.0,30593.0,30428.0,28317.0,28490.0,28653.0,28785.0,28508.0,27889.0,27523.0
30695.0,29149.0,28421.0,30619.0,28590.0,31130.0,30650.0,28776.0,28342.0,27930.0,28066.0,28375.0,31411.0,28247.0,28749.0,28309.0,30522.0,30593.0,28333.0,28509.0,28658.0,28793.0,28503.0,27875.0,27541.0
30773.0,29185.0,28418.0,30628.0,28571.0,31137.0,30650.0,28780.0,28337.0,27912.0,28053.0,28407.0,31418.0,28244.0,28920.0,28382.0,30601.0,30693.0,28321.0,28503.0,28663.0,28798.0,28515.0,27872.0,27550.0
30837.0,29215.0,28492.0,30659.0,28582.0,31179.0,30627.0,28786.0,28331.0,27938.0,28062.0,28407.0,31440.0,28268.0,29191.0,28414.0,30607.0,30649.0,28318.0,28491.0,28659.0,28804.0,28510.0,27879.0,27517.0
30857.0,29177.0,28440.0,30635.0,28595.0,31182.0,30636.0,28770.0,28339.0,27909.0,28049.0,28369.0,31368.0,28243.0,29291.0,28448.0,30657.0,30670.0,28346.0,28487.0,28664.0,28799.0,28503.0,27884.0,27527.0
30863.0,29130.0,28430.0,30653.0,28573.0,31160.0,30621.0,28771.0,28322.0,27887.0,28053.0,28404.0,31369.0,28237.0,29339.0,28473.0,30664.0,30703.0,28330.0,28481.0,28666.0,28799.0,28506.0,27891.0,27512.0
30888.0,29088.0,28430.0,30661.0,28593.0,31170.0,30643.0,28789.0,28331.0,27902.0,28036.0,28396.0,31359.0,28237.0,29387.0,28488.0,30697.0,30742.0,28322.0,28499.0,28672.0,28796.0,28523.0,27881.0,27524.0
30886.0,29160.0,28441.0,30673.0,28590.0,31160.0,30691.0,28769.0,28337.0,27919.0,28066.0,28504.0,31513.0,28305.0,29416.0,28505.0,30708.0,30773.0,28326.0,28541.0,28668.0,28802.0,28535.0,27881.0,27529.0
30882.0,29188.0,28429.0,30682.0,28582.0,31133.0,30683.0,28768.0,28329.0,27917.0,28046.0,28503.0,31503.0,28284.0,29225.0,28497.0,30717.0,30769.0,28343.0,28534.0,28670.0,28804.0,28534.0,27879.0,27524.0
30891.0,29247.0,28445.0,30688.0,28574.0,31160.0,30680.0,28768.0,28334.0,27921.0,28048.0,28464.0,31463.0,28244.0,29321.0,28513.0,30724.0,30777.0,28347.0,28504.0,28687.0,28804.0,28509.0,27882.0,27521.0
30910.0,29255.0,28486.0,30694.0,28602.0,31158.0,30728.0,28783.0,28351.0,27922.0,28054.0,28572.0,31632.0,28352.0,29099.0,28444.0,30703.0,30779.0,28321.0,28572.0,28678.0,28794.0,28533.0,27881.0,27538.0
30916.0,29243.0,28477.0,30691.0,28589.0,31169.0,30725.0,28790.0,28334.0,27920.0,28043.0,28604.0,31617.0,28315.0,29256.0,28512.0,30730.0,30801.0,28329.0,28567.0,28668.0,28784.0,28511.0,27876.0,27521.0
30941.0,29270.0,28481.0,30707.0,28579.0,31158.0,30722.0,28767.0,28331.0,27930.0,28051.0,28589.0,31629.0,28331.0,29194.0,28508.0,30736.0,30792.0,28338.0,28559.0,28665.0,28807.0,28522.0,27881.0,27516.0
30967.0,29275.0,28480.0,30688.0,28573.0,31172.0,30745.0,28779.0,28336.0,27912.0,28050.0,28592.0,31639.0,28329.0,29316.0,28528.0,30746.0,30824.0,28325.0,28560.0,28667.0,28811.0,28532.0,27875.0,27514.0
30951.0,29282.0,28475.0,30694.0,28575.0,31173.0,30736.0,28784.0,28329.0,27925.0,28055.0,28592.0,31628.0,28327.0,29322.0,28532.0,30744.0,30816.0,28346.0,28547.0,28679.0,28807.0,28520.0,27877.0,27515.0
30958.0,29268.0,28482.0,30708.0,28574.0,31174.0,30752.0,28769.0,28347.0,27927.0,28058.0,28603.0,31624.0,28306.0,29327.0,28534.0,30772.0,30834.0,28343.0,28547.0,28697.0,28807.0,28528.0,27888.0,27521.0
