Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28848.0,28832.0,28428.0,28454.0,28529.0,28455.0,28465.0,28882.0,28872.0,28362.0,28063.0,30007.0,28868.0,28353.0,28636.0,28596.0,30661.0,28557.0,29120.0,28666.0,28879.0,28982.0,30167.0,28353.0,27943.0
30990.0,28548.0,30566.0,28412.0,28613.0,28437.0,28446.0,28837.0,29055.0,28037.0,28062.0,30359.0,28867.0,28362.0,28891.0,29319.0,30532.0,28866.0,29355.0,28726.0,28919.0,29059.0,30253.0,28613.0,27930.0
31117.0,28820.0,30762.0,28467.0,29303.0,28484.0,28473.0,28856.0,29307.0,28235.0,28089.0,28922.0,28873.0,28347.0,30601.0,30746.0,31123.0,29899.0,30249.0,28722.0,28875.0,29067.0,29215.0,28416.0,27914.0
31121.0,28726.0,30748.0,28473.0,28847.0,28467.0,28442.0,28850.0,28627.0,28202.0,28062.0,29824.0,28852.0,28357.0,30494.0,30647.0,30810.0,28767.0,28554.0,28619.0,28876.0,28911.0,28804.0,28070.0,27937.0
31049.0,28244.0,29421.0,28425.0,28362.0,28456.0,28416.0,28822.0,28530.0,28037.0,28058.0,29149.0,28863.0,28350.0,30639.0,30779.0,30906.0,28980.0,28587.0,28644.0,28890.0,28956.0,28854.0,28132.0,27924.0
31098.0,28270.0,30501.0,28422.0,28360.0,28458.0,28401.0,28836.0,28492.0,28060.0,28046.0,29193.0,28854.0,28340.0,30694.0,30787.0,30917.0,28999.0,28533.0,28587.0,28825.0,28892.0,28709.0,28035.0,27857.0
31124.0,28323.0,30534.0,28427.0,28428.0,28439.0,28419.0,28848.0,28515.0,28056.0,28051.0,29651.0,28848.0,28348.0,30766.0,30968.0,31060.0,29750.0,28694.0,28632.0,28828.0,28924.0,28746.0,28109.0,27860.0
31136.0,28351.0,30335.0,28432.0,28417.0,28475.0,28432.0,28862.0,28528.0,28104.0,28067.0,29593.0,28826.0,28338.0,30795.0,30994.0,31094.0,29852.0,28734.0,28628.0,28849.0,28917.0,28737.0,28090.0,27865.0
31143.0,28343.0,30264.0,28456.0,28449.0,28452.0,28441.0,28861.0,28583.0,28151.0,28060.0,29633.0,28836.0,28346.0,30831.0,31023.0,31136.0,29931.0,28776.0,28643.0,28823.0,28924.0,28756.0,28107.0,27844.0
31167.0,28572.0,30681.0,28473.0,28663.0,28464.0,28449.0,28874.0,28931.0,28206.0,28071.0,29934.0,28854.0,28356.0,30874.0,31088.0,31134.0,30195.0,28819.0,28646.0,28844.0,28939.0,28759.0,28144.0,27868.0
31214.0,28637.0,30743.0,28483.0,28828.0,28486.0,28469.0,28856.0,29152.0,28220.0,28079.0,29859.0,28840.0,28318.0,30877.0,31131.0,31180.0,30483.0,29789.0,28652.0,28865.0,28967.0,28887.0,28165.0,27877.0
31209.0,28612.0,30700.0,28493.0,28602.0,28499.0,28482.0,28865.0,29102.0,28232.0,28058.0,29723.0,28839.0,28340.0,30865.0,31161.0,31206.0,30610.0,30334.0,28666.0,28907.0,28967.0,28977.0,28199.0,27941.0
31244.0,28684.0,30802.0,28487.0,28607.0,28475.0,28467.0,28858.0,29074.0,28240.0,28065.0,29672.0,28846.0,28365.0,30891.0,31174.0,31229.0,30582.0,29856.0,28678.0,28867.0,28992.0,28950.0,28216.0,27938.0
31252.0,28714.0,30853.0,28480.0,28576.0,28497.0,28473.0,28871.0,28953.0,28220.0,28081.0,29610.0,28847.0,28358.0,30933.0,31196.0,31255.0,30598.0,29926.0,28701.0,28904.0,29009.0,28933.0,28240.0,27980.0
