Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27973.0,27910.0,27945.0,28230.0,28175.0,27880.0,28203.0,28379.0,28235.0,27689.0,27980.0,27933.0,28523.0,28024.0,27899.0,27834.0,27495.0,28247.0,28245.0,28277.0,28546.0,28551.0,28342.0,27866.0,27501.0
27972.0,27927.0,27951.0,28220.0,28188.0,27876.0,28214.0,28401.0,28235.0,27679.0,27998.0,27932.0,28520.0,28040.0,27898.0,27830.0,27507.0,28242.0,28250.0,28285.0,28539.0,28534.0,28331.0,27856.0,27516.0
30715.0,27929.0,27918.0,28213.0,28154.0,27842.0,28227.0,28376.0,28235.0,27722.0,27986.0,27932.0,28523.0,28031.0,27920.0,27829.0,27510.0,28259.0,28250.0,28283.0,28531.0,28557.0,28331.0,27848.0,27516.0
28068.0,27939.0,30754.0,28232.0,28185.0,27857.0,28198.0,28374.0,28231.0,27708.0,27986.0,27941.0,28519.0,28027.0,27907.0,27842.0,27484.0,28245.0,28232.0,28283.0,28529.0,28540.0,28362.0,27850.0,27528.0
27979.0,27922.0,27963.0,28234.0,28222.0,27862.0,28211.0,28405.0,28238.0,27690.0,27988.0,27954.0,28512.0,28026.0,28227.0,29824.0,27563.0,28253.0,28230.0,28275.0,28535.0,28528.0,28354.0,27867.0,27511.0
27982.0,27930.0,27957.0,28221.0,28188.0,27881.0,28226.0,28380.0,28237.0,27699.0,27995.0,27979.0,29730.0,28023.0,27926.0,27850.0,27518.0,28252.0,28230.0,28281.0,28545.0,28542.0,28342.0,27859.0,27512.0
27991.0,27925.0,27970.0,28238.0,28207.0,27897.0,28226.0,28397.0,28254.0,27710.0,27992.0,27942.0,28558.0,28051.0,27909.0,27845.0,27484.0,28262.0,28255.0,28301.0,28552.0,28565.0,28371.0,27846.0,27524.0
27973.0,27925.0,27959.0,28235.0,28201.0,27988.0,28216.0,28444.0,28255.0,27695.0,27990.0,27950.0,28553.0,28089.0,27909.0,27841.0,27520.0,28269.0,28255.0,28356.0,28553.0,28560.0,28367.0,27851.0,27538.0
27988.0,27926.0,27961.0,28294.0,28193.0,27914.0,28211.0,28407.0,28247.0,27707.0,27986.0,27948.0,28549.0,28070.0,27899.0,27827.0,27505.0,28251.0,28253.0,28302.0,28566.0,28563.0,28366.0,27847.0,27503.0
28008.0,27945.0,27960.0,28243.0,28191.0,27876.0,28232.0,28401.0,28247.0,27728.0,27990.0,27944.0,28544.0,28074.0,28007.0,27877.0,28521.0,28264.0,28291.0,28301.0,28559.0,28577.0,28347.0,27864.0,27519.0
28012.0,27925.0,27965.0,28205.0,28190.0,27768.0,28220.0,28400.0,28232.0,27712.0,27990.0,27943.0,28538.0,28060.0,27940.0,27876.0,27533.0,28253.0,28253.0,28298.0,28559.0,28557.0,28358.0,27856.0,27511.0
28024.0,30756.0,28005.0,28291.0,28199.0,27931.0,28206.0,28412.0,28247.0,27705.0,28003.0,27942.0,28568.0,28052.0,30983.0,27858.0,27500.0,28252.0,28235.0,28302.0,28568.0,28575.0,28372.0,27878.0,27514.0
28002.0,27927.0,27976.0,28283.0,28199.0,27909.0,28220.0,28428.0,28246.0,27706.0,27986.0,27940.0,28563.0,28067.0,27921.0,27846.0,27536.0,28254.0,28256.0,28300.0,28577.0,28566.0,28364.0,27869.0,27511.0
27991.0,27952.0,27981.0,28258.0,28225.0,27943.0,28205.0,28401.0,28236.0,27702.0,27993.0,27938.0,28557.0,28046.0,27927.0,27841.0,27536.0,28254.0,28276.0,28296.0,28563.0,28567.0,28363.0,27869.0,27508.0
28005.0,27931.0,27975.0,28238.0,28208.0,27868.0,29233.0,28487.0,28243.0,27702.0,28002.0,27952.0,28548.0,28057.0,27934.0,27853.0,27514.0,28290.0,28256.0,28317.0,28550.0,28558.0,28358.0,27867.0,27518.0
27986.0,27925.0,27971.0,28255.0,28196.0,27863.0,28227.0,28523.0,28282.0,27704.0,27988.0,27944.0,28550.0,28175.0,27900.0,27847.0,27507.0,28254.0,28251.0,28355.0,28563.0,29822.0,28349.0,27876.0,27519.0
27995.0,27931.0,27986.0,28238.0,28222.0,27914.0,28264.0,28382.0,28330.0,31052.0,31381.0,28201.0,28666.0,28121.0,27944.0,27850.0,27530.0,28261.0,28278.0,28335.0,28597.0,28914.0,28381.0,28043.0,27529.0
27996.0,27927.0,27976.0,28246.0,28203.0,27933.0,28243.0,29600.0,28277.0,27732.0,28008.0,27946.0,28546.0,28108.0,27925.0,27844.0,27548.0,28268.0,28312.0,28338.0,28608.0,28601.0,28319.0,27881.0,27683.0
27984.0,27923.0,27968.0,28279.0,28201.0,30885.0,28228.0,28483.0,28244.0,27700.0,27998.0,27942.0,28553.0,28067.0,27908.0,27856.0,27531.0,28252.0,28266.0,28333.0,28598.0,28586.0,28479.0,27890.0,30652.0
27980.0,27928.0,27969.0,28230.0,28212.0,27932.0,30133.0,28405.0,28244.0,27715.0,28007.0,28097.0,28509.0,28068.0,27903.0,27842.0,27514.0,28254.0,28261.0,28310.0,28561.0,28620.0,30567.0,27871.0,27518.0
27997.0,27931.0,27960.0,28239.0,28188.0,27874.0,28247.0,28474.0,28355.0,27732.0,27993.0,27957.0,28530.0,28089.0,27923.0,27840.0,27519.0,28275.0,28264.0,28411.0,28575.0,28621.0,28441.0,27866.0,27532.0
27975.0,27931.0,27969.0,28233.0,28225.0,27916.0,28252.0,28403.0,28250.0,27693.0,28015.0,27974.0,28690.0,28090.0,27917.0,27842.0,27512.0,28259.0,28258.0,28338.0,28574.0,28620.0,28400.0,27851.0,27509.0
27990.0,27930.0,27974.0,28230.0,28232.0,27877.0,28225.0,28398.0,28249.0,27706.0,28014.0,27961.0,28545.0,28067.0,27925.0,27851.0,27492.0,28257.0,28256.0,28346.0,28572.0,28593.0,28388.0,27850.0,27521.0
27989.0,27919.0,27962.0,28238.0,28193.0,27929.0,28215.0,28396.0,28230.0,27701.0,28002.0,27947.0,28558.0,28079.0,27946.0,27864.0,27548.0,29697.0,28254.0,28342.0,28511.0,28591.0,28369.0,27858.0,27519.0
28019.0,28339.0,27977.0,28263.0,28200.0,27927.0,28228.0,28428.0,28261.0,27706.0,27981.0,27936.0,28533.0,28049.0,27922.0,27835.0,27533.0,28261.0,28302.0,28325.0,28569.0,28582.0,28373.0,27859.0,27525.0
27973.0,27935.0,27977.0,28204.0,28192.0,27752.0,28217.0,28387.0,28241.0,27706.0,28005.0,27956.0,28542.0,28039.0,27957.0,27911.0,30264.0,28257.0,28299.0,28333.0,28569.0,28588.0,28379.0,27862.0,27514.0
28064.0,27944.0,28153.0,28242.0,30662.0,27876.0,28208.0,28384.0,28234.0,27697.0,27997.0,27933.0,28523.0,28027.0,30450.0,27862.0,27523.0,28269.0,28250.0,28325.0,28554.0,28578.0,28357.0,27865.0,27538.0
27989.0,27923.0,27958.0,28231.0,28195.0,27895.0,28203.0,28414.0,28237.0,27709.0,27980.0,27951.0,28539.0,28051.0,27915.0,27847.0,27522.0,28281.0,28259.0,28312.0,28531.0,28595.0,28343.0,27865.0,27516.0
27992.0,27917.0,27964.0,28232.0,28192.0,27885.0,28222.0,28395.0,28277.0,27710.0,28016.0,27961.0,28576.0,28040.0,27911.0,27843.0,27494.0,28349.0,28267.0,30221.0,28557.0,28585.0,28373.0,27857.0,27524.0
27987.0,27913.0,27952.0,28277.0,28183.0,27680.0,28210.0,28124.0,28236.0,27866.0,28000.0,27970.0,28598.0,28155.0,27915.0,27852.0,27544.0,28256.0,28269.0,28347.0,28575.0,28661.0,28400.0,27838.0,27510.0
27994.0,27974.0,27964.0,28327.0,28186.0,28042.0,28236.0,28382.0,30561.0,27713.0,28140.0,28151.0,28755.0,28166.0,27915.0,28010.0,27534.0,28519.0,28272.0,28597.0,28553.0,28904.0,28288.0,30063.0,27777.0
27991.0,27923.0,27972.0,28241.0,28201.0,27878.0,28228.0,28410.0,28335.0,27706.0,28013.0,27972.0,28576.0,31136.0,27956.0,27904.0,27535.0,28360.0,28262.0,28449.0,28563.0,31388.0,28342.0,27921.0,27589.0
27976.0,27924.0,27969.0,28227.0,28203.0,27901.0,28254.0,28406.0,28273.0,27690.0,28016.0,28158.0,30892.0,28100.0,27908.0,27843.0,27517.0,28287.0,28256.0,30827.0,28561.0,28631.0,28372.0,27870.0,27508.0
27983.0,27935.0,27960.0,28218.0,28234.0,27900.0,28213.0,28380.0,28241.0,27701.0,27991.0,27961.0,28564.0,28093.0,28022.0,28009.0,27551.0,31143.0,28257.0,28318.0,28556.0,28599.0,28375.0,27868.0,27506.0
28009.0,27933.0,27985.0,28207.0,28192.0,27815.0,28228.0,28367.0,28245.0,27713.0,27987.0,27952.0,28566.0,28095.0,28164.0,29560.0,27546.0,28297.0,28264.0,28326.0,28555.0,28633.0,28389.0,27869.0,27508.0
27995.0,27934.0,27958.0,28811.0,28191.0,27964.0,28219.0,28378.0,28236.0,27709.0,27988.0,27946.0,28559.0,28101.0,27954.0,27838.0,27532.0,28256.0,28261.0,28312.0,28563.0,28609.0,28415.0,27852.0,27531.0
27981.0,27928.0,27968.0,28293.0,28200.0,27915.0,28205.0,28371.0,28234.0,27691.0,28003.0,27936.0,28559.0,28094.0,27976.0,27859.0,28966.0,28262.0,28270.0,28324.0,28570.0,28612.0,28375.0,27857.0,27527.0
27982.0,27928.0,27962.0,28292.0,28184.0,31213.0,28215.0,28437.0,28246.0,27705.0,27991.0,27936.0,28556.0,28063.0,27921.0,27840.0,27524.0,28260.0,28284.0,28303.0,28565.0,28605.0,28367.0,27882.0,27494.0
27977.0,27920.0,27965.0,28239.0,28193.0,27908.0,28216.0,28438.0,28225.0,27710.0,27994.0,27945.0,28571.0,28070.0,27919.0,27852.0,27533.0,28270.0,31314.0,28330.0,28560.0,28592.0,28363.0,27852.0,27509.0
27988.0,27943.0,27966.0,28253.0,28202.0,27879.0,28221.0,28484.0,28297.0,27684.0,28063.0,27960.0,28579.0,28109.0,27945.0,27880.0,27527.0,28286.0,28320.0,28329.0,28579.0,28633.0,28355.0,27899.0,27516.0
27999.0,27939.0,27957.0,28241.0,28190.0,27889.0,28235.0,28478.0,28308.0,27738.0,30066.0,28198.0,28782.0,28109.0,27941.0,27855.0,27558.0,28292.0,28305.0,28318.0,28565.0,28688.0,28467.0,28045.0,27512.0
27971.0,27920.0,27972.0,28227.0,28203.0,27917.0,28325.0,28396.0,28253.0,27687.0,28009.0,28196.0,28668.0,28152.0,27915.0,27851.0,27529.0,28265.0,28281.0,28364.0,28593.0,29958.0,28425.0,27866.0,27536.0
27986.0,27942.0,27962.0,28236.0,28192.0,27882.0,28220.0,28401.0,28237.0,27706.0,27981.0,27939.0,28555.0,28079.0,27928.0,27853.0,27545.0,28261.0,28266.0,28313.0,28570.0,28617.0,28404.0,27870.0,27513.0
27987.0,27922.0,27968.0,28302.0,28192.0,28076.0,28225.0,31371.0,28243.0,27701.0,28004.0,27949.0,31640.0,28090.0,27935.0,27851.0,27519.0,28279.0,28267.0,28365.0,28558.0,28627.0,28399.0,27860.0,27526.0
27990.0,27930.0,27981.0,28242.0,29294.0,27851.0,28222.0,28447.0,28219.0,27697.0,27990.0,27940.0,28575.0,28070.0,27906.0,27848.0,27525.0,28250.0,28272.0,28324.0,28575.0,28586.0,28356.0,27869.0,27521.0
27983.0,27941.0,27974.0,28235.0,28195.0,27896.0,28209.0,28398.0,28233.0,27697.0,27988.0,29678.0,28560.0,28076.0,27902.0,27835.0,27541.0,28254.0,28275.0,28306.0,28552.0,28602.0,28347.0,27842.0,27515.0
28025.0,27953.0,27984.0,30768.0,28202.0,27910.0,28201.0,28418.0,28243.0,27695.0,28003.0,27954.0,28569.0,28062.0,27932.0,27843.0,27500.0,28260.0,28268.0,28304.0,28554.0,28596.0,28346.0,27860.0,27518.0
27987.0,27920.0,27959.0,28231.0,28176.0,27906.0,28251.0,28405.0,28234.0,27704.0,27985.0,27957.0,28555.0,28039.0,27914.0,27840.0,27512.0,28258.0,28263.0,28289.0,28561.0,28585.0,28345.0,27878.0,27522.0
27979.0,27918.0,27960.0,28231.0,28183.0,27857.0,28221.0,28328.0,28223.0,27719.0,27978.0,27932.0,28588.0,28058.0,27911.0,27845.0,27531.0,29706.0,28271.0,28280.0,28556.0,28599.0,28349.0,27853.0,27506.0
27993.0,27929.0,27976.0,28240.0,28196.0,27916.0,28223.0,28408.0,28253.0,27692.0,28005.0,27947.0,28583.0,28105.0,27923.0,27837.0,27522.0,28318.0,28262.0,28392.0,28568.0,28616.0,28418.0,27865.0,27509.0
27998.0,27927.0,27969.0,28229.0,28188.0,27896.0,28220.0,28192.0,28221.0,27746.0,28015.0,27954.0,28572.0,28123.0,27907.0,27828.0,27494.0,28257.0,28258.0,28347.0,28544.0,31658.0,28380.0,27876.0,27533.0
27977.0,27935.0,27959.0,28237.0,28183.0,27901.0,28220.0,28154.0,28256.0,30251.0,28022.0,27955.0,28596.0,28073.0,27905.0,27834.0,27516.0,28256.0,28251.0,28309.0,28530.0,28575.0,28358.0,27921.0,27564.0
27974.0,27907.0,27955.0,28225.0,28181.0,27893.0,28211.0,28455.0,28241.0,27709.0,27983.0,27940.0,28545.0,28062.0,27906.0,27817.0,27529.0,28254.0,28279.0,28318.0,28564.0,28608.0,28354.0,27844.0,27542.0
27977.0,27927.0,27961.0,28228.0,28188.0,27903.0,28211.0,28924.0,28248.0,27702.0,27987.0,27957.0,28555.0,28053.0,27911.0,27832.0,27513.0,28255.0,28252.0,28306.0,28710.0,28590.0,30313.0,27853.0,27504.0
27980.0,27927.0,27968.0,28261.0,28189.0,27928.0,28201.0,28497.0,28235.0,27696.0,27991.0,27951.0,28556.0,28057.0,27899.0,27841.0,27519.0,28256.0,28269.0,28320.0,28548.0,28583.0,28374.0,27861.0,27536.0
27978.0,27925.0,27958.0,28247.0,28191.0,27933.0,28212.0,28435.0,28239.0,27706.0,27991.0,27946.0,28551.0,28053.0,27901.0,27828.0,27536.0,28257.0,28253.0,28303.0,28558.0,28573.0,28355.0,27872.0,27511.0
27978.0,27928.0,27959.0,28254.0,28185.0,27964.0,28202.0,28424.0,28231.0,27705.0,27982.0,27942.0,28590.0,28049.0,27893.0,27830.0,27506.0,28249.0,28261.0,28286.0,28552.0,28581.0,28347.0,27879.0,27534.0
27978.0,27919.0,27956.0,28248.0,28191.0,27947.0,28204.0,28408.0,28223.0,27701.0,28003.0,27962.0,28573.0,28058.0,27918.0,27872.0,27498.0,30322.0,28257.0,28332.0,28564.0,28578.0,28368.0,27865.0,27531.0
27990.0,27927.0,27975.0,28262.0,28191.0,27951.0,28217.0,28414.0,28254.0,27716.0,27990.0,27944.0,28561.0,28044.0,27905.0,27848.0,27515.0,28271.0,28303.0,28328.0,31498.0,28580.0,28331.0,27882.0,27536.0
27967.0,27916.0,27957.0,28236.0,28198.0,27896.0,28207.0,28423.0,28238.0,27692.0,27995.0,27953.0,28564.0,28037.0,27902.0,27829.0,27514.0,28257.0,30647.0,28316.0,28564.0,28578.0,28437.0,27873.0,27513.0
27974.0,27921.0,27941.0,28241.0,28191.0,27903.0,28220.0,28388.0,28224.0,27705.0,27991.0,27951.0,28573.0,28033.0,27899.0,27824.0,27508.0,28257.0,28268.0,28424.0,28567.0,28575.0,28395.0,27851.0,27517.0
