Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27900.0,27889.0,27902.0,28148.0,28080.0,27452.0,27927.0,27939.0,27969.0,27686.0,27991.0,27828.0,28057.0,27723.0,27828.0,27752.0,27434.0,28120.0,28119.0,28027.0,28003.0,28109.0,27770.0,27845.0,27489.0
27893.0,27892.0,27908.0,28158.0,28083.0,27431.0,27916.0,27925.0,27970.0,27684.0,27980.0,27810.0,28049.0,27733.0,27825.0,27770.0,27443.0,28129.0,28128.0,28029.0,27996.0,28109.0,27777.0,27847.0,27519.0
27902.0,27896.0,27909.0,28151.0,28086.0,27454.0,27916.0,27928.0,27954.0,27666.0,27983.0,27810.0,28044.0,27703.0,27830.0,27773.0,27462.0,28124.0,28128.0,28036.0,28020.0,28103.0,27778.0,27836.0,27493.0
27897.0,27890.0,27913.0,28161.0,28078.0,27459.0,27909.0,27916.0,27966.0,27676.0,27977.0,27804.0,28052.0,27724.0,27803.0,27758.0,27430.0,28129.0,28119.0,28023.0,27994.0,28100.0,27791.0,27849.0,27508.0
27905.0,27895.0,27910.0,28156.0,28079.0,27443.0,27931.0,27931.0,27961.0,27688.0,27983.0,27812.0,28042.0,27701.0,27808.0,27764.0,27433.0,28118.0,28122.0,28040.0,27980.0,28097.0,27764.0,27835.0,27503.0
27932.0,27895.0,27915.0,28189.0,28120.0,27619.0,28133.0,28047.0,28025.0,27693.0,27979.0,27855.0,28312.0,27822.0,27829.0,27794.0,27471.0,28148.0,28136.0,28200.0,28138.0,28256.0,27879.0,27863.0,27506.0
27938.0,27902.0,27930.0,28194.0,28152.0,27691.0,28152.0,28065.0,28049.0,27702.0,27981.0,27867.0,28319.0,27855.0,27849.0,27796.0,27451.0,28167.0,28160.0,28208.0,28177.0,28288.0,27988.0,27848.0,27516.0
27944.0,27901.0,27915.0,28194.0,28136.0,27690.0,28158.0,28080.0,28068.0,27704.0,27984.0,27890.0,28334.0,27867.0,27858.0,27787.0,27480.0,28166.0,28177.0,28197.0,28322.0,28304.0,28028.0,27855.0,27512.0
27948.0,27923.0,27937.0,28213.0,28143.0,27707.0,28152.0,28103.0,28069.0,27698.0,27999.0,27876.0,28353.0,27879.0,27879.0,27798.0,27488.0,28201.0,28204.0,28210.0,28336.0,28313.0,28031.0,27846.0,27517.0
27948.0,27908.0,27936.0,28188.0,28158.0,27671.0,28149.0,28148.0,28076.0,27704.0,27984.0,30513.0,28391.0,27902.0,27862.0,27783.0,27488.0,28183.0,28198.0,28197.0,28352.0,28328.0,28060.0,27849.0,27519.0
