Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27992.0,27943.0,28009.0,28245.0,28228.0,28054.0,28221.0,28404.0,28337.0,27701.0,28052.0,27894.0,28099.0,27910.0,27995.0,27912.0,27596.0,28269.0,28304.0,28373.0,28585.0,28661.0,28380.0,27980.0,27596.0
27999.0,27929.0,28011.0,28250.0,28209.0,28056.0,28207.0,28414.0,28349.0,27711.0,28052.0,27883.0,28098.0,27914.0,27976.0,27910.0,27571.0,28275.0,28326.0,28364.0,28588.0,28662.0,28371.0,28000.0,27607.0
27987.0,27932.0,28012.0,28239.0,28234.0,27919.0,28203.0,28299.0,28345.0,27705.0,28062.0,27892.0,28100.0,27920.0,27981.0,27901.0,27570.0,28270.0,28324.0,28378.0,28595.0,28665.0,28372.0,27974.0,27601.0
27857.0,27896.0,27968.0,28135.0,28166.0,27351.0,28158.0,27831.0,28124.0,27659.0,28033.0,27810.0,27956.0,27804.0,27954.0,27884.0,27552.0,28233.0,28278.0,28265.0,28556.0,28540.0,28330.0,27979.0,27583.0
27879.0,27911.0,27910.0,28120.0,28003.0,27332.0,27749.0,27832.0,27900.0,27649.0,27963.0,27616.0,27755.0,27634.0,27888.0,27831.0,27519.0,28102.0,28112.0,27732.0,27825.0,27983.0,27700.0,27826.0,27521.0
27852.0,27901.0,27861.0,28100.0,27971.0,27350.0,27731.0,27819.0,27901.0,27626.0,27963.0,27599.0,27738.0,27613.0,27837.0,27772.0,27488.0,28066.0,28092.0,27730.0,27808.0,27981.0,27615.0,27819.0,27455.0
27846.0,27888.0,27869.0,28114.0,27970.0,27326.0,27740.0,27815.0,27907.0,27624.0,27962.0,27586.0,27742.0,27602.0,27803.0,27749.0,27452.0,28045.0,28062.0,27715.0,27789.0,27962.0,27575.0,27821.0,27439.0
27842.0,27877.0,27868.0,28092.0,27970.0,27319.0,27734.0,27818.0,27899.0,27620.0,27962.0,27595.0,27735.0,27614.0,27797.0,27754.0,27437.0,28043.0,28055.0,27711.0,27779.0,27973.0,27615.0,27830.0,27466.0
27833.0,27868.0,27869.0,28089.0,27939.0,27320.0,27722.0,27815.0,27901.0,27650.0,27957.0,27577.0,27735.0,27598.0,27788.0,27741.0,27441.0,28024.0,28061.0,27695.0,27789.0,27960.0,27590.0,27830.0,27471.0
27837.0,27889.0,27873.0,28112.0,27961.0,27330.0,27735.0,27822.0,27900.0,27660.0,27967.0,27588.0,27742.0,27609.0,27790.0,27734.0,27450.0,28033.0,28058.0,27705.0,27787.0,27966.0,27608.0,27817.0,27457.0
27830.0,27876.0,27864.0,28080.0,27972.0,27327.0,27742.0,27827.0,27903.0,27629.0,27980.0,27607.0,27743.0,27619.0,27783.0,27742.0,27447.0,28032.0,28045.0,27707.0,27791.0,27971.0,27594.0,27817.0,27454.0
27832.0,27868.0,27853.0,28090.0,27954.0,27322.0,27718.0,27822.0,27897.0,27628.0,27958.0,27586.0,27738.0,27627.0,27780.0,27754.0,27415.0,28044.0,28047.0,27717.0,27775.0,27964.0,27622.0,27832.0,27464.0
27822.0,27869.0,27851.0,28080.0,27965.0,27303.0,27729.0,27827.0,27907.0,27628.0,27970.0,27586.0,27738.0,27617.0,27791.0,27738.0,27440.0,28028.0,28032.0,27701.0,27770.0,27961.0,27613.0,27829.0,27466.0
27845.0,27873.0,27847.0,28069.0,27951.0,27300.0,27731.0,27809.0,27899.0,27637.0,27968.0,27581.0,27738.0,27604.0,27796.0,27736.0,27434.0,28032.0,28048.0,27699.0,27775.0,27973.0,27613.0,27819.0,27449.0
27820.0,27867.0,27847.0,28078.0,27959.0,27322.0,27725.0,27807.0,27905.0,27650.0,27973.0,27587.0,27744.0,27621.0,27786.0,27739.0,27449.0,28024.0,28063.0,27702.0,27777.0,27974.0,27592.0,27837.0,27457.0
27826.0,27869.0,27848.0,28076.0,27951.0,27311.0,27720.0,27808.0,27894.0,27642.0,27961.0,27578.0,27732.0,27612.0,27781.0,27747.0,27421.0,28029.0,28047.0,27716.0,27763.0,27966.0,27592.0,27815.0,27456.0
27846.0,27869.0,27852.0,28075.0,27949.0,27300.0,27728.0,27811.0,27895.0,27629.0,27962.0,27581.0,27742.0,27604.0,27786.0,27726.0,27422.0,28033.0,28033.0,27698.0,27767.0,27973.0,27597.0,27818.0,27444.0
27829.0,27864.0,27845.0,28085.0,27943.0,27299.0,27722.0,27808.0,27906.0,27627.0,27967.0,27591.0,27739.0,27626.0,27776.0,27726.0,27429.0,28032.0,28046.0,27703.0,27780.0,27961.0,27604.0,27836.0,27466.0
27834.0,27870.0,27857.0,28083.0,27955.0,27312.0,27728.0,27803.0,27901.0,27645.0,27972.0,27591.0,27740.0,27607.0,27777.0,27744.0,27415.0,28019.0,28049.0,27720.0,27772.0,27972.0,27600.0,27828.0,27453.0
27816.0,27862.0,27844.0,28069.0,27953.0,27304.0,27722.0,27816.0,27893.0,27646.0,27955.0,27584.0,27739.0,27625.0,27784.0,27731.0,27437.0,28016.0,28052.0,27696.0,27788.0,27961.0,27581.0,27831.0,27477.0
27823.0,27859.0,27853.0,28074.0,27949.0,27298.0,27715.0,27806.0,27895.0,27641.0,27970.0,27589.0,27741.0,27599.0,27775.0,27735.0,27416.0,28025.0,28054.0,27721.0,27771.0,27960.0,27596.0,27816.0,27467.0
