Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28035.0,27947.0,28028.0,28299.0,28236.0,28121.0,28319.0,28588.0,28396.0,27724.0,28081.0,27891.0,28131.0,27928.0,27982.0,27924.0,27552.0,28269.0,28339.0,28426.0,28631.0,28802.0,28488.0,28007.0,27639.0
28042.0,27952.0,28030.0,28296.0,28240.0,28121.0,28313.0,28585.0,28408.0,27727.0,28103.0,27883.0,28142.0,27936.0,28006.0,27936.0,27566.0,28278.0,28321.0,28449.0,28623.0,28799.0,28480.0,28010.0,27631.0
28034.0,27948.0,28026.0,28298.0,28226.0,28133.0,28295.0,28582.0,28395.0,27712.0,28071.0,27877.0,28128.0,27900.0,27982.0,27927.0,27562.0,28252.0,28350.0,28422.0,28632.0,28786.0,28450.0,27988.0,27634.0
28032.0,27959.0,28023.0,28293.0,28235.0,28121.0,28311.0,28582.0,28388.0,27711.0,28077.0,27898.0,28131.0,27924.0,27977.0,27907.0,27545.0,28257.0,28329.0,28422.0,28639.0,28781.0,28472.0,27994.0,27624.0
27972.0,27951.0,28005.0,28276.0,28232.0,28099.0,28298.0,28555.0,28395.0,27718.0,28064.0,27889.0,28125.0,27907.0,27983.0,27908.0,27562.0,28255.0,28299.0,28431.0,28626.0,28781.0,28463.0,28000.0,27634.0
28040.0,27954.0,28015.0,28295.0,28222.0,28092.0,28292.0,28556.0,28376.0,27712.0,28063.0,27885.0,28115.0,27920.0,27956.0,27908.0,27556.0,28266.0,28314.0,28421.0,28626.0,28765.0,28441.0,27999.0,27635.0
27791.0,27827.0,27824.0,28032.0,27930.0,27268.0,27725.0,27806.0,27905.0,27663.0,27970.0,27568.0,27726.0,27614.0,27832.0,27755.0,27549.0,28081.0,28311.0,27744.0,28620.0,27996.0,28451.0,27833.0,27641.0
27772.0,27807.0,27805.0,28022.0,27921.0,27288.0,27708.0,27793.0,27900.0,27635.0,27964.0,27574.0,27733.0,27617.0,27760.0,27696.0,27404.0,27976.0,28014.0,27680.0,27766.0,27963.0,27594.0,27838.0,27437.0
27790.0,27854.0,27809.0,28034.0,27909.0,27268.0,27693.0,27804.0,27889.0,27663.0,27962.0,27569.0,27728.0,27613.0,27760.0,27688.0,27406.0,27974.0,28017.0,27691.0,27756.0,27972.0,27581.0,27851.0,27470.0
27778.0,27827.0,27801.0,28039.0,27920.0,27271.0,27698.0,27827.0,27893.0,27634.0,27960.0,27561.0,27715.0,27605.0,27739.0,27685.0,27386.0,27972.0,27986.0,27667.0,27748.0,27943.0,27607.0,27831.0,27449.0
27779.0,27845.0,27823.0,28048.0,27934.0,27316.0,27725.0,27836.0,27907.0,27641.0,27989.0,27581.0,27718.0,27605.0,27737.0,27679.0,27388.0,27967.0,27998.0,27668.0,27766.0,27959.0,27580.0,27827.0,27449.0
27793.0,27842.0,27834.0,28059.0,27937.0,27275.0,27705.0,27837.0,27901.0,27653.0,27981.0,27567.0,27718.0,27610.0,27741.0,27667.0,27376.0,27966.0,28005.0,27670.0,27751.0,27942.0,27566.0,27824.0,27457.0
27801.0,27839.0,27840.0,28061.0,27921.0,27324.0,27712.0,27830.0,27909.0,27670.0,27978.0,27569.0,27726.0,27603.0,27740.0,27676.0,27383.0,27966.0,28012.0,27664.0,27754.0,27958.0,27573.0,27838.0,27436.0
27801.0,27846.0,27831.0,28068.0,27928.0,27300.0,27716.0,27832.0,27907.0,27649.0,27981.0,27570.0,27719.0,27611.0,27735.0,27677.0,27376.0,27976.0,28003.0,27665.0,27764.0,27937.0,27586.0,27838.0,27464.0
27806.0,27849.0,27829.0,28058.0,27923.0,27293.0,27725.0,27838.0,27912.0,27678.0,27978.0,27563.0,27720.0,27608.0,27747.0,27672.0,27397.0,27980.0,27999.0,27670.0,27750.0,27966.0,27589.0,27825.0,27459.0
