Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28004.0,27975.0,28036.0,28311.0,28242.0,28110.0,28287.0,28654.0,28350.0,27751.0,28063.0,27874.0,28108.0,27890.0,28009.0,27926.0,27605.0,28295.0,28323.0,28369.0,28634.0,28754.0,28467.0,27908.0,27544.0
28022.0,27964.0,28046.0,28314.0,28240.0,28116.0,28286.0,28652.0,28358.0,27756.0,28065.0,27867.0,28104.0,27888.0,27985.0,27922.0,27581.0,28304.0,28347.0,28357.0,28641.0,28771.0,28470.0,27916.0,27537.0
28015.0,27953.0,28038.0,28306.0,28241.0,28104.0,28283.0,28642.0,28349.0,27736.0,28068.0,27869.0,28105.0,27903.0,27984.0,27932.0,27598.0,28320.0,28341.0,28363.0,28615.0,28758.0,28439.0,27901.0,27552.0
28019.0,27966.0,28029.0,28302.0,28236.0,28076.0,28294.0,28628.0,28348.0,27765.0,28062.0,27867.0,28100.0,27893.0,27995.0,27927.0,27591.0,28316.0,28332.0,28359.0,28625.0,28765.0,28458.0,27895.0,27544.0
27998.0,27954.0,28037.0,28295.0,28252.0,28076.0,28282.0,28618.0,28342.0,27745.0,28062.0,27869.0,28109.0,27899.0,27989.0,27913.0,27583.0,28284.0,28338.0,28340.0,28613.0,28750.0,28440.0,27909.0,27556.0
27987.0,27963.0,28030.0,28289.0,28228.0,28072.0,28254.0,28534.0,28329.0,27736.0,28067.0,27856.0,28103.0,27888.0,27972.0,27918.0,27556.0,28292.0,28312.0,28362.0,28616.0,28752.0,28466.0,27897.0,27553.0
27821.0,27849.0,27851.0,28051.0,27967.0,27280.0,27738.0,27818.0,27907.0,27623.0,27966.0,27583.0,27738.0,27604.0,27828.0,27766.0,27476.0,28060.0,28211.0,27743.0,28404.0,28009.0,28165.0,27846.0,27517.0
27803.0,27844.0,27830.0,28060.0,27929.0,27278.0,27709.0,27794.0,27894.0,27646.0,27962.0,27579.0,27725.0,27608.0,27792.0,27740.0,27455.0,28026.0,28055.0,27714.0,27779.0,27980.0,27629.0,27824.0,27479.0
27804.0,27858.0,27839.0,28078.0,27934.0,27304.0,27722.0,27815.0,27904.0,27626.0,27962.0,27578.0,27726.0,27591.0,27782.0,27737.0,27436.0,28025.0,28055.0,27716.0,27779.0,27975.0,27584.0,27824.0,27448.0
27795.0,27856.0,27831.0,28056.0,27939.0,27296.0,27717.0,27806.0,27900.0,27642.0,27977.0,27568.0,27724.0,27603.0,27798.0,27727.0,27422.0,28022.0,28035.0,27710.0,27793.0,27981.0,27615.0,27831.0,27454.0
27808.0,27846.0,27830.0,28061.0,27928.0,27293.0,27717.0,27805.0,27898.0,27632.0,27961.0,27576.0,27727.0,27611.0,27785.0,27746.0,27438.0,28020.0,28054.0,27721.0,27773.0,27969.0,27614.0,27824.0,27452.0
27787.0,27839.0,27828.0,28041.0,27941.0,27300.0,27723.0,27816.0,27900.0,27623.0,27979.0,27590.0,27728.0,27605.0,27762.0,27699.0,27411.0,27997.0,28020.0,27688.0,27782.0,27966.0,27595.0,27817.0,27468.0
27786.0,27845.0,27815.0,28065.0,27923.0,27296.0,27714.0,27805.0,27897.0,27626.0,27954.0,27574.0,27729.0,27593.0,27769.0,27707.0,27408.0,27999.0,28023.0,27695.0,27771.0,27970.0,27572.0,27831.0,27473.0
27801.0,27834.0,27829.0,28051.0,27926.0,27277.0,27710.0,27814.0,27887.0,27634.0,27962.0,27577.0,27739.0,27601.0,27755.0,27713.0,27422.0,27985.0,28022.0,27696.0,27774.0,27956.0,27592.0,27827.0,27455.0
27793.0,27827.0,27834.0,28047.0,27919.0,27298.0,27711.0,27804.0,27895.0,27637.0,27954.0,27568.0,27722.0,27598.0,27767.0,27702.0,27405.0,27997.0,28036.0,27681.0,27772.0,27960.0,27589.0,27837.0,27446.0
27794.0,27830.0,27823.0,28048.0,27925.0,27295.0,27708.0,27816.0,27900.0,27631.0,27968.0,27591.0,27732.0,27617.0,27765.0,27716.0,27393.0,28002.0,28012.0,27703.0,27760.0,27959.0,27620.0,27827.0,27445.0
27792.0,27833.0,27820.0,28038.0,27917.0,27288.0,27701.0,27802.0,27890.0,27637.0,27973.0,27567.0,27734.0,27614.0,27778.0,27713.0,27404.0,28013.0,28007.0,27698.0,27752.0,27975.0,27598.0,27819.0,27458.0
27777.0,27835.0,27824.0,28034.0,27925.0,27279.0,27706.0,27794.0,27891.0,27633.0,27945.0,27579.0,27730.0,27593.0,27772.0,27699.0,27432.0,27989.0,28012.0,27687.0,27766.0,27957.0,27589.0,27826.0,27453.0
27794.0,27827.0,27821.0,28034.0,27918.0,27287.0,27707.0,27805.0,27893.0,27628.0,27979.0,27598.0,27749.0,27605.0,27772.0,27693.0,27386.0,27987.0,28016.0,27677.0,27767.0,27960.0,27593.0,27823.0,27458.0
27795.0,27820.0,27821.0,28049.0,27919.0,27298.0,27708.0,27797.0,27904.0,27638.0,27971.0,27582.0,27735.0,27607.0,27771.0,27702.0,27410.0,27998.0,28028.0,27682.0,27768.0,27969.0,27585.0,27838.0,27459.0
27794.0,27826.0,27821.0,28036.0,27927.0,27294.0,27709.0,27810.0,27899.0,27625.0,27972.0,27572.0,27733.0,27612.0,27779.0,27711.0,27385.0,28013.0,28029.0,27690.0,27772.0,27964.0,27590.0,27824.0,27468.0
27790.0,27825.0,27811.0,28044.0,27921.0,27280.0,27702.0,27822.0,27898.0,27647.0,27960.0,27574.0,27724.0,27593.0,27772.0,27702.0,27426.0,28000.0,28022.0,27684.0,27758.0,27956.0,27599.0,27833.0,27444.0
