Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
28029.0,27950.0,28028.0,28319.0,28233.0,28121.0,28224.0,28629.0,28361.0,27713.0,28047.0,27909.0,28152.0,27923.0,27974.0,27910.0,27572.0,28255.0,28328.0,28464.0,28653.0,28714.0,28410.0,27935.0,27607.0
28019.0,27960.0,28031.0,28324.0,28237.0,28137.0,28217.0,28623.0,28356.0,27713.0,28044.0,27896.0,28144.0,27916.0,27974.0,27911.0,27599.0,28265.0,28320.0,28482.0,28655.0,28709.0,28390.0,27914.0,27574.0
28022.0,27953.0,28042.0,28322.0,28237.0,28117.0,28230.0,28643.0,28354.0,27702.0,28034.0,27899.0,28152.0,27912.0,27967.0,27935.0,27575.0,28254.0,28325.0,28481.0,28662.0,28697.0,28394.0,27931.0,27591.0
28029.0,27948.0,28017.0,28315.0,28236.0,28125.0,28222.0,28615.0,28359.0,27722.0,28030.0,27914.0,28138.0,27922.0,27970.0,27910.0,27567.0,28261.0,28332.0,28485.0,28668.0,28710.0,28377.0,27916.0,27587.0
27883.0,27884.0,27945.0,28145.0,28173.0,27647.0,28179.0,28238.0,28189.0,27705.0,28046.0,27846.0,28020.0,27831.0,27963.0,27882.0,27542.0,28244.0,28309.0,28364.0,28639.0,28557.0,28376.0,27926.0,27590.0
27933.0,27952.0,27943.0,28149.0,28017.0,27367.0,27931.0,27884.0,28225.0,27693.0,28040.0,27748.0,27967.0,27811.0,27804.0,27754.0,27476.0,28226.0,28213.0,28213.0,28375.0,28401.0,28115.0,27925.0,27562.0
27802.0,27863.0,27849.0,28060.0,27943.0,27331.0,27732.0,27820.0,27907.0,27646.0,27978.0,27588.0,27749.0,27616.0,27856.0,27793.0,27506.0,28072.0,28103.0,27723.0,27801.0,27973.0,27724.0,27820.0,27523.0
27792.0,27857.0,27828.0,28056.0,27941.0,27320.0,27716.0,27822.0,27910.0,27653.0,27980.0,27592.0,27737.0,27628.0,27770.0,27709.0,27421.0,28000.0,28031.0,27690.0,27780.0,27963.0,27592.0,27837.0,27463.0
27799.0,27840.0,27827.0,28055.0,27927.0,27322.0,27713.0,27810.0,27901.0,27625.0,27979.0,27597.0,27731.0,27606.0,27766.0,27717.0,27418.0,27981.0,28020.0,27702.0,27767.0,27957.0,27613.0,27818.0,27449.0
27821.0,27868.0,27851.0,28086.0,27938.0,27331.0,27718.0,27826.0,27907.0,27643.0,27975.0,27598.0,27744.0,27635.0,27766.0,27714.0,27429.0,28023.0,28046.0,27696.0,27774.0,27961.0,27577.0,27820.0,27463.0
27838.0,27875.0,27870.0,28099.0,27954.0,27329.0,27729.0,27822.0,27912.0,27657.0,27968.0,27587.0,27743.0,27618.0,27796.0,27752.0,27452.0,28031.0,28063.0,27697.0,27795.0,27966.0,27592.0,27835.0,27471.0
27812.0,27859.0,27847.0,28075.0,27942.0,27321.0,27722.0,27817.0,27906.0,27653.0,27973.0,27595.0,27745.0,27616.0,27789.0,27730.0,27454.0,28019.0,28041.0,27701.0,27782.0,27954.0,27599.0,27836.0,27478.0
27818.0,27875.0,27859.0,28091.0,27960.0,27302.0,27727.0,27820.0,27906.0,27639.0,27976.0,27593.0,27745.0,27620.0,27792.0,27740.0,27425.0,28028.0,28056.0,27711.0,27782.0,27975.0,27600.0,27824.0,27469.0
27792.0,27837.0,27820.0,28048.0,27929.0,27280.0,27713.0,27820.0,27898.0,27634.0,27959.0,27589.0,27742.0,27622.0,27783.0,27722.0,27428.0,28009.0,28028.0,27697.0,27777.0,27957.0,27622.0,27835.0,27451.0
27801.0,27839.0,27835.0,28054.0,27935.0,27302.0,27710.0,27817.0,27900.0,27655.0,27972.0,27597.0,27737.0,27614.0,27777.0,27705.0,27397.0,27979.0,28017.0,27683.0,27767.0,27973.0,27611.0,27834.0,27469.0
27788.0,27852.0,27830.0,28056.0,27926.0,27300.0,27713.0,27808.0,27901.0,27637.0,27961.0,27580.0,27743.0,27619.0,27777.0,27709.0,27429.0,27997.0,28010.0,27691.0,27765.0,27959.0,27591.0,27833.0,27460.0
27823.0,27866.0,27848.0,28075.0,27967.0,27291.0,27731.0,27826.0,27907.0,27631.0,27972.0,27590.0,27746.0,27626.0,27786.0,27725.0,27424.0,28026.0,28028.0,27710.0,27765.0,27969.0,27613.0,27835.0,27443.0
27811.0,27849.0,27833.0,28053.0,27932.0,27295.0,27719.0,27818.0,27903.0,27634.0,27972.0,27583.0,27747.0,27607.0,27777.0,27705.0,27420.0,28010.0,28037.0,27688.0,27773.0,27968.0,27611.0,27829.0,27467.0
27834.0,27865.0,27864.0,28087.0,27945.0,27326.0,27727.0,27822.0,27905.0,27646.0,27964.0,27583.0,27735.0,27607.0,27776.0,27726.0,27420.0,28022.0,28048.0,27695.0,27778.0,27968.0,27593.0,27836.0,27464.0
27841.0,27871.0,27851.0,28074.0,27957.0,27295.0,27738.0,27816.0,27905.0,27663.0,27961.0,27585.0,27739.0,27615.0,27803.0,27736.0,27441.0,28042.0,28039.0,27701.0,27776.0,27976.0,27595.0,27830.0,27456.0
27813.0,27843.0,27846.0,28060.0,27936.0,27282.0,27716.0,27823.0,27892.0,27636.0,27963.0,27577.0,27745.0,27612.0,27770.0,27726.0,27423.0,27992.0,28029.0,27706.0,27778.0,27963.0,27603.0,27831.0,27454.0
27832.0,27872.0,27844.0,28092.0,27949.0,27317.0,27733.0,27816.0,27912.0,27641.0,27966.0,27593.0,27740.0,27611.0,27777.0,27727.0,27444.0,28011.0,28035.0,27704.0,27769.0,27968.0,27601.0,27824.0,27450.0
