Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27898.0,27930.0,27896.0,28257.0,28064.0,27560.0,27817.0,27974.0,27968.0,27686.0,27994.0,27645.0,27786.0,27674.0,27841.0,27763.0,27510.0,28074.0,28229.0,27785.0,28175.0,28047.0,27865.0,27885.0,27542.0
27900.0,27939.0,27888.0,28253.0,28049.0,27554.0,27809.0,27961.0,27953.0,27700.0,28008.0,27659.0,27773.0,27663.0,27839.0,27754.0,27490.0,28054.0,28239.0,27765.0,28177.0,28042.0,27849.0,27875.0,27524.0
27916.0,27929.0,27912.0,28257.0,28051.0,27577.0,27808.0,27969.0,27959.0,27704.0,27991.0,27640.0,27784.0,27652.0,27821.0,27752.0,27494.0,28067.0,28247.0,27766.0,28199.0,28043.0,27841.0,27888.0,27541.0
27902.0,27933.0,27909.0,28262.0,28046.0,27571.0,27803.0,27961.0,27952.0,27702.0,27987.0,27645.0,27784.0,27653.0,27828.0,27758.0,27508.0,28060.0,28251.0,27766.0,28200.0,28045.0,27836.0,27884.0,27536.0
27919.0,27931.0,27918.0,28264.0,28058.0,27584.0,27818.0,27967.0,27962.0,27707.0,27988.0,27649.0,27783.0,27659.0,27825.0,27764.0,27510.0,28072.0,28249.0,27766.0,28195.0,28044.0,27840.0,27884.0,27541.0
27910.0,27928.0,27908.0,28259.0,28049.0,27573.0,27805.0,27965.0,27957.0,27703.0,27993.0,27640.0,27782.0,27660.0,27836.0,27762.0,27506.0,28069.0,28256.0,27773.0,28187.0,28047.0,27841.0,27886.0,27513.0
27908.0,27929.0,27903.0,28257.0,28055.0,27572.0,27830.0,27959.0,27961.0,27716.0,27992.0,27647.0,27783.0,27680.0,27837.0,27753.0,27523.0,28063.0,28258.0,27782.0,28179.0,28057.0,27845.0,27866.0,27511.0
27906.0,27931.0,27917.0,28252.0,28059.0,27567.0,27819.0,27965.0,27953.0,27729.0,28005.0,27644.0,27795.0,27676.0,27827.0,27756.0,27509.0,28062.0,28242.0,27784.0,28200.0,28044.0,27850.0,27880.0,27545.0
27927.0,27911.0,27931.0,28150.0,28063.0,27421.0,27793.0,27918.0,27956.0,27701.0,28000.0,27705.0,27794.0,27678.0,28861.0,28787.0,27772.0,29047.0,28348.0,30085.0,29555.0,28097.0,28248.0,27888.0,27540.0
27914.0,27947.0,27914.0,28268.0,28063.0,27760.0,27797.0,27954.0,27955.0,27701.0,27989.0,27644.0,27774.0,27665.0,28609.0,28773.0,28799.0,29325.0,28623.0,29652.0,28661.0,28091.0,28322.0,27886.0,27538.0
27898.0,27924.0,27905.0,28207.0,28016.0,27462.0,27767.0,27955.0,27935.0,27696.0,28014.0,27668.0,27783.0,27660.0,27858.0,27780.0,27501.0,28070.0,28235.0,27783.0,28114.0,28041.0,27818.0,27865.0,27528.0
27907.0,27931.0,27902.0,28255.0,28047.0,27537.0,27802.0,27969.0,27971.0,27717.0,27989.0,27648.0,27782.0,27668.0,27840.0,27762.0,27506.0,28061.0,28244.0,27785.0,28141.0,28045.0,27862.0,27879.0,27532.0
27884.0,27943.0,27897.0,28271.0,28047.0,27593.0,27813.0,28186.0,27968.0,27709.0,27994.0,27785.0,27797.0,27675.0,27855.0,27775.0,27529.0,28069.0,28215.0,27781.0,28127.0,28046.0,27825.0,27885.0,27537.0
27903.0,27925.0,27913.0,28246.0,28094.0,27518.0,27934.0,27967.0,28192.0,27691.0,28008.0,27676.0,27811.0,28139.0,27841.0,27767.0,27517.0,28064.0,28238.0,30068.0,28155.0,28129.0,27850.0,27965.0,27521.0
27964.0,27924.0,28025.0,28237.0,28237.0,27577.0,28096.0,27976.0,28321.0,27713.0,28001.0,27645.0,27786.0,27688.0,27835.0,27750.0,27530.0,28060.0,28244.0,27774.0,28166.0,28052.0,27828.0,27870.0,27529.0
27889.0,27913.0,27890.0,28208.0,28017.0,27346.0,27768.0,27878.0,27937.0,27704.0,27987.0,28715.0,27788.0,27676.0,27830.0,27762.0,27513.0,28064.0,28234.0,27776.0,28104.0,28042.0,27826.0,27876.0,27532.0
27877.0,27905.0,27883.0,28135.0,27996.0,27392.0,27762.0,27898.0,27938.0,27688.0,28012.0,27643.0,27789.0,28551.0,27845.0,27766.0,27485.0,28089.0,28245.0,28016.0,28227.0,28985.0,27864.0,27970.0,27532.0
27876.0,27916.0,27891.0,28198.0,28007.0,27409.0,27814.0,27920.0,28038.0,27689.0,28426.0,27814.0,27806.0,27668.0,27870.0,27783.0,27845.0,28068.0,28391.0,27799.0,28385.0,28048.0,27921.0,27881.0,27521.0
28092.0,28080.0,28100.0,28389.0,28285.0,27897.0,28157.0,28222.0,28016.0,27691.0,28008.0,27639.0,27778.0,27669.0,27847.0,27768.0,27490.0,28095.0,28248.0,27789.0,28204.0,28048.0,29940.0,27879.0,29383.0
27900.0,27930.0,27908.0,28263.0,28128.0,27499.0,27823.0,27943.0,27950.0,27712.0,27994.0,27681.0,27789.0,27680.0,27828.0,27760.0,27520.0,28052.0,28233.0,27752.0,28119.0,28029.0,27838.0,27867.0,27534.0
27914.0,27936.0,27920.0,28260.0,28057.0,27514.0,27802.0,27943.0,27958.0,27713.0,27981.0,27641.0,27781.0,27656.0,27838.0,27776.0,27493.0,28077.0,28156.0,27777.0,27954.0,28063.0,27731.0,27913.0,27537.0
27891.0,27910.0,27894.0,28228.0,27993.0,27448.0,27765.0,27931.0,27955.0,27707.0,27992.0,27655.0,27784.0,27679.0,28683.0,28170.0,27674.0,28151.0,28324.0,27795.0,28483.0,28055.0,27897.0,27898.0,27538.0
27881.0,27933.0,27898.0,28230.0,28029.0,27462.0,27798.0,27893.0,27953.0,27709.0,28010.0,27645.0,27787.0,27661.0,27916.0,27802.0,28774.0,28127.0,28266.0,27816.0,28213.0,28061.0,27872.0,27891.0,27544.0
27879.0,27926.0,27900.0,28186.0,28008.0,27446.0,27757.0,27901.0,27944.0,27697.0,27999.0,27640.0,27785.0,27665.0,27847.0,27777.0,27528.0,28100.0,28268.0,27805.0,28267.0,28067.0,27911.0,27897.0,27553.0
27882.0,27908.0,27898.0,28148.0,28007.0,27405.0,27769.0,27895.0,27934.0,27675.0,28001.0,27635.0,27779.0,27638.0,27925.0,27802.0,27661.0,28098.0,29104.0,27795.0,28404.0,28074.0,27886.0,27889.0,27532.0
27875.0,27904.0,27893.0,28149.0,28001.0,27373.0,27760.0,27881.0,27946.0,27709.0,27993.0,27646.0,27771.0,27664.0,27863.0,27779.0,27560.0,28105.0,28288.0,27817.0,28302.0,28067.0,28671.0,27892.0,28896.0
27900.0,27943.0,27906.0,28334.0,28055.0,27925.0,27801.0,28192.0,27943.0,27732.0,27989.0,27638.0,27782.0,27666.0,27862.0,27818.0,27556.0,28063.0,28270.0,27776.0,28208.0,28054.0,27868.0,27892.0,27564.0
28111.0,28076.0,28687.0,28403.0,28482.0,27797.0,28122.0,28120.0,29584.0,27699.0,28004.0,27809.0,28579.0,28561.0,27877.0,27778.0,27554.0,28087.0,28346.0,27798.0,29724.0,28080.0,27968.0,27919.0,27545.0
27922.0,27934.0,27924.0,28262.0,28079.0,27591.0,27848.0,28036.0,27960.0,27704.0,28009.0,27702.0,29056.0,27688.0,27886.0,27778.0,27547.0,28074.0,28285.0,27807.0,29168.0,28054.0,27935.0,27873.0,27536.0
