Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27886.0,27926.0,27897.0,28236.0,28048.0,27482.0,27788.0,27932.0,27933.0,27704.0,27985.0,27629.0,27770.0,27658.0,27825.0,27767.0,27486.0,28060.0,28243.0,27783.0,28122.0,28042.0,27835.0,27864.0,27519.0
27887.0,27928.0,27894.0,28235.0,28040.0,27472.0,27792.0,27932.0,27948.0,27706.0,27998.0,27644.0,27790.0,27671.0,27839.0,27766.0,27522.0,28065.0,28234.0,27784.0,28143.0,28054.0,27839.0,27872.0,27542.0
27884.0,27923.0,27899.0,28227.0,28041.0,27476.0,27799.0,27935.0,27942.0,27691.0,27993.0,27635.0,27755.0,27642.0,27839.0,27754.0,27503.0,28056.0,28250.0,27773.0,28142.0,28054.0,27831.0,27875.0,27531.0
28000.0,28102.0,28086.0,28365.0,28335.0,28354.0,29528.0,27973.0,28879.0,27700.0,28089.0,27749.0,27865.0,27698.0,27836.0,27747.0,27487.0,28043.0,28234.0,27762.0,28136.0,28039.0,27818.0,27881.0,27528.0
28082.0,28061.0,28111.0,29718.0,28286.0,29586.0,28302.0,27995.0,28291.0,27697.0,28002.0,27642.0,27783.0,27667.0,27836.0,27762.0,27506.0,28074.0,28232.0,27778.0,28168.0,28043.0,27851.0,27894.0,27515.0
27913.0,27932.0,27907.0,28258.0,28062.0,27545.0,27806.0,27966.0,27950.0,27720.0,27999.0,27651.0,27790.0,27672.0,27847.0,27768.0,27527.0,28076.0,28242.0,27798.0,28192.0,28060.0,27852.0,27884.0,27538.0
27898.0,27937.0,27911.0,28258.0,28067.0,27574.0,27817.0,27968.0,27967.0,27699.0,27999.0,27645.0,27780.0,27686.0,27832.0,27772.0,27498.0,29771.0,28278.0,27824.0,28918.0,28045.0,27874.0,27890.0,27541.0
27906.0,27932.0,27909.0,28266.0,28062.0,27564.0,27812.0,27967.0,27966.0,27701.0,27994.0,27633.0,27786.0,27676.0,27831.0,27766.0,27504.0,28093.0,28251.0,27782.0,28344.0,28038.0,27927.0,27878.0,27520.0
27905.0,27934.0,27911.0,28265.0,28056.0,27565.0,27817.0,27966.0,27964.0,27707.0,27987.0,27641.0,27784.0,27665.0,27953.0,27969.0,27634.0,28127.0,28413.0,27790.0,28511.0,28046.0,28193.0,27890.0,29096.0
27910.0,27936.0,27913.0,28259.0,28067.0,27565.0,27821.0,27972.0,27950.0,27748.0,28008.0,27642.0,27781.0,27662.0,27850.0,27756.0,27481.0,28087.0,28250.0,27773.0,28148.0,28032.0,27824.0,27865.0,27528.0
27909.0,27930.0,27914.0,28269.0,28070.0,27547.0,27819.0,27981.0,27943.0,27814.0,28001.0,27652.0,27789.0,27659.0,27819.0,27768.0,27510.0,28058.0,28235.0,27784.0,28080.0,28043.0,27813.0,27885.0,27530.0
27913.0,27927.0,27915.0,28267.0,28072.0,27540.0,27825.0,27965.0,27967.0,27709.0,27990.0,27647.0,27786.0,27678.0,27830.0,27749.0,27528.0,28073.0,28265.0,27772.0,28162.0,28030.0,27814.0,27882.0,27542.0
