Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27888.0,27901.0,27884.0,28118.0,27996.0,27347.0,27747.0,27886.0,27923.0,27685.0,27987.0,27630.0,27780.0,27675.0,27862.0,27773.0,27542.0,28092.0,28269.0,27803.0,28336.0,28056.0,27950.0,27888.0,27542.0
27879.0,27899.0,27890.0,28127.0,27999.0,27377.0,27769.0,27887.0,27934.0,27679.0,28006.0,27647.0,27769.0,27657.0,27853.0,27786.0,27540.0,28094.0,28278.0,27808.0,28347.0,28062.0,27938.0,27884.0,27541.0
27878.0,27895.0,27887.0,28122.0,27979.0,27361.0,27743.0,27872.0,27912.0,27679.0,28005.0,27646.0,27790.0,27661.0,27875.0,27778.0,27521.0,28087.0,28283.0,27802.0,28349.0,28062.0,27942.0,27883.0,27560.0
27889.0,27899.0,27891.0,28126.0,27977.0,27337.0,27746.0,27884.0,27907.0,27683.0,27986.0,27629.0,27780.0,27665.0,27841.0,27781.0,27537.0,28074.0,28277.0,27814.0,28342.0,28056.0,27933.0,27889.0,27547.0
27886.0,27902.0,27885.0,28111.0,27987.0,27358.0,27747.0,27876.0,27922.0,27684.0,28012.0,27649.0,27786.0,27659.0,27871.0,27772.0,27518.0,28086.0,28275.0,27796.0,28345.0,28056.0,27934.0,27881.0,27549.0
27884.0,27894.0,27888.0,28115.0,27972.0,27366.0,27740.0,27870.0,27919.0,27690.0,27978.0,27619.0,27766.0,27646.0,27847.0,27781.0,27528.0,28089.0,28282.0,27786.0,28332.0,28050.0,27920.0,27888.0,27564.0
27888.0,27902.0,27882.0,28114.0,27977.0,27341.0,27757.0,27877.0,27917.0,27704.0,27982.0,27624.0,27766.0,27655.0,27861.0,27773.0,27539.0,28097.0,28273.0,27795.0,28322.0,28064.0,27934.0,27881.0,27552.0
27886.0,27910.0,27887.0,28129.0,27988.0,27365.0,27750.0,27874.0,27927.0,27690.0,27982.0,27629.0,27765.0,27657.0,27865.0,27777.0,27547.0,28083.0,28259.0,27795.0,28331.0,28054.0,27932.0,27884.0,27543.0
27890.0,27899.0,27886.0,28113.0,27993.0,27356.0,27758.0,27879.0,27917.0,27687.0,27991.0,27625.0,27762.0,27648.0,27870.0,27773.0,27534.0,28074.0,28285.0,27794.0,28350.0,28066.0,27931.0,27885.0,27547.0
27898.0,27902.0,27885.0,28134.0,27983.0,27340.0,27740.0,27877.0,27916.0,27702.0,27992.0,27631.0,27782.0,27670.0,27854.0,27777.0,27553.0,28086.0,28271.0,27798.0,28338.0,28062.0,27936.0,27884.0,27557.0
