Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-6,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-14,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-19,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25
27894.0,27938.0,27902.0,28240.0,28046.0,27495.0,27793.0,27918.0,27952.0,27690.0,27988.0,27641.0,27781.0,27662.0,27860.0,27774.0,27532.0,28070.0,28223.0,27779.0,28073.0,28036.0,27796.0,27895.0,27563.0
27883.0,27917.0,27892.0,28231.0,28035.0,27485.0,27779.0,27933.0,27929.0,27685.0,27999.0,27650.0,27790.0,27661.0,27848.0,27760.0,27501.0,28063.0,28228.0,27769.0,28080.0,28041.0,27793.0,27887.0,27556.0
27894.0,27953.0,27895.0,28369.0,28044.0,27449.0,27785.0,27902.0,27938.0,27695.0,27986.0,27645.0,27776.0,27655.0,27842.0,27767.0,27536.0,28063.0,28227.0,27763.0,28080.0,28021.0,27783.0,27888.0,27543.0
31128.0,28133.0,29045.0,30060.0,28212.0,27491.0,27894.0,27933.0,27944.0,27690.0,28003.0,27638.0,27789.0,27677.0,27859.0,27773.0,27520.0,28086.0,28237.0,27786.0,28091.0,28039.0,27817.0,27883.0,27553.0
30458.0,28355.0,30300.0,28306.0,28112.0,27450.0,27812.0,27934.0,27943.0,27703.0,27994.0,27653.0,27778.0,27668.0,27833.0,27753.0,27449.0,28037.0,28059.0,27756.0,27807.0,28029.0,27691.0,27877.0,27511.0
29063.0,28702.0,28124.0,29010.0,28110.0,27537.0,27799.0,27958.0,27954.0,27679.0,27989.0,27640.0,27772.0,27642.0,27808.0,27744.0,27442.0,28021.0,28076.0,27735.0,27875.0,28017.0,27707.0,27865.0,27501.0
29958.0,30653.0,27963.0,28278.0,28121.0,27601.0,27860.0,27960.0,27954.0,27696.0,27992.0,27645.0,27781.0,27648.0,27825.0,27756.0,27436.0,28020.0,28070.0,27744.0,27855.0,28029.0,27738.0,27868.0,27501.0
28461.0,28681.0,28019.0,28272.0,28094.0,27444.0,27802.0,27939.0,27930.0,27692.0,27987.0,27628.0,27780.0,27652.0,27811.0,27758.0,27458.0,28025.0,28077.0,27761.0,27855.0,28029.0,27698.0,27873.0,27528.0
28364.0,28051.0,28445.0,28887.0,28103.0,27517.0,27798.0,27932.0,27942.0,27689.0,28004.0,27643.0,27785.0,27645.0,27831.0,27741.0,27424.0,28015.0,28066.0,27729.0,27844.0,28019.0,27697.0,27859.0,27529.0
27910.0,27930.0,27915.0,28233.0,28032.0,27428.0,27809.0,27920.0,27951.0,27675.0,27992.0,27640.0,27773.0,27655.0,27814.0,27741.0,27452.0,28026.0,28087.0,27745.0,27861.0,28025.0,27728.0,27862.0,27509.0
27889.0,27899.0,27898.0,28116.0,27979.0,27363.0,27749.0,27874.0,27931.0,27696.0,27988.0,27627.0,27774.0,27646.0,27843.0,27760.0,27576.0,28054.0,28305.0,27757.0,28418.0,28031.0,27818.0,27885.0,27530.0
27900.0,27894.0,27887.0,28127.0,27983.0,27358.0,27756.0,27893.0,27925.0,27673.0,27990.0,27645.0,27808.0,27649.0,27839.0,27773.0,27513.0,28073.0,28234.0,27786.0,28165.0,28073.0,27830.0,27897.0,27542.0
27925.0,27931.0,27918.0,28211.0,28041.0,27417.0,27765.0,27922.0,27935.0,27706.0,28013.0,27641.0,27772.0,27677.0,28440.0,27896.0,27615.0,28173.0,28289.0,27886.0,28212.0,28157.0,27840.0,27955.0,27552.0
27915.0,27937.0,27910.0,28217.0,28025.0,27442.0,27777.0,27883.0,27934.0,27677.0,28014.0,27646.0,27783.0,27647.0,27867.0,28107.0,27551.0,28106.0,28246.0,27797.0,28165.0,28091.0,27873.0,27958.0,27597.0
27908.0,27920.0,27901.0,28230.0,28072.0,27441.0,28145.0,27927.0,28235.0,27702.0,28040.0,27729.0,27888.0,29606.0,27849.0,27769.0,27539.0,28069.0,28256.0,27784.0,28903.0,28102.0,28477.0,27885.0,28477.0
27919.0,27979.0,27906.0,28265.0,28062.0,30761.0,27836.0,28093.0,27953.0,27711.0,27986.0,27644.0,27786.0,27742.0,27893.0,28160.0,27619.0,30338.0,28321.0,27879.0,28240.0,28045.0,27844.0,27879.0,27553.0
27908.0,27934.0,27898.0,28226.0,28007.0,27546.0,27776.0,27964.0,27965.0,27699.0,27994.0,27654.0,27788.0,27671.0,27840.0,27762.0,27520.0,28063.0,28203.0,27773.0,28054.0,28029.0,27799.0,27884.0,27532.0
27888.0,27921.0,27893.0,28164.0,28018.0,27388.0,27780.0,27887.0,27932.0,27703.0,28008.0,27655.0,27778.0,27670.0,27836.0,27767.0,27518.0,28067.0,28224.0,27774.0,28462.0,28035.0,30520.0,27878.0,27575.0
27907.0,27915.0,27900.0,28175.0,27996.0,27414.0,27754.0,27886.0,27931.0,27692.0,27992.0,27634.0,27780.0,27669.0,27861.0,27795.0,27509.0,28125.0,28226.0,27912.0,28103.0,28302.0,27823.0,30708.0,27527.0
27970.0,28025.0,27919.0,28358.0,28021.0,27931.0,27772.0,28197.0,27922.0,29039.0,27992.0,27640.0,27773.0,27662.0,27860.0,27764.0,27561.0,28081.0,28336.0,27772.0,28199.0,28040.0,28131.0,27892.0,27819.0
27942.0,27947.0,27923.0,28279.0,28119.0,27583.0,27904.0,27987.0,28628.0,27699.0,28001.0,27909.0,27869.0,27718.0,27833.0,27773.0,27515.0,28111.0,28305.0,27787.0,28327.0,28037.0,27832.0,27911.0,27554.0
28256.0,28202.0,28275.0,28442.0,28508.0,28016.0,28371.0,28051.0,27967.0,27727.0,28013.0,27660.0,27800.0,27670.0,27848.0,27763.0,27515.0,28084.0,28299.0,27789.0,28338.0,28043.0,27866.0,27890.0,27568.0
28293.0,28274.0,27933.0,29283.0,28052.0,28048.0,27810.0,28121.0,27958.0,27725.0,27984.0,27645.0,27781.0,27659.0,28051.0,29160.0,27803.0,30808.0,30358.0,27923.0,28616.0,28053.0,27908.0,27898.0,27565.0
27987.0,27942.0,27925.0,28292.0,28071.0,27785.0,27834.0,28300.0,27956.0,27709.0,28003.0,27668.0,27803.0,27672.0,29978.0,30207.0,28151.0,30690.0,30904.0,27941.0,28607.0,28058.0,27907.0,27896.0,27558.0
27975.0,27948.0,27947.0,28288.0,28162.0,27669.0,27967.0,28009.0,27966.0,27698.0,27985.0,27656.0,27797.0,27667.0,29757.0,30076.0,28135.0,30706.0,30962.0,27939.0,28614.0,28052.0,27848.0,27903.0,27561.0
28263.0,28053.0,28655.0,28269.0,28056.0,27509.0,27794.0,27944.0,27932.0,27700.0,28004.0,27657.0,27789.0,27659.0,29045.0,30057.0,30805.0,28137.0,28402.0,27803.0,28522.0,28044.0,27882.0,27890.0,27562.0
28397.0,28888.0,28062.0,28417.0,28069.0,28065.0,27812.0,29274.0,27933.0,27740.0,27991.0,27650.0,27792.0,27672.0,29286.0,30308.0,31073.0,28127.0,28402.0,27814.0,28537.0,28039.0,27916.0,27902.0,27568.0
27946.0,27896.0,27881.0,28104.0,28027.0,27381.0,27833.0,27903.0,27950.0,27685.0,28008.0,27652.0,27782.0,27663.0,27903.0,27785.0,27575.0,28130.0,28335.0,27798.0,28274.0,28036.0,27899.0,27889.0,27562.0
27969.0,27903.0,27910.0,28148.0,28018.0,27403.0,27782.0,27910.0,27948.0,27689.0,27999.0,27651.0,27779.0,27680.0,27948.0,27942.0,27585.0,28274.0,28316.0,29023.0,28370.0,28129.0,27889.0,27890.0,27550.0
27979.0,27920.0,27907.0,28138.0,28006.0,27380.0,27762.0,27881.0,27930.0,27709.0,27990.0,27637.0,27785.0,27675.0,27910.0,27799.0,27564.0,28121.0,28337.0,27824.0,28442.0,28059.0,27946.0,27888.0,27554.0
27909.0,27908.0,27899.0,28128.0,27991.0,27379.0,27753.0,27889.0,27940.0,27694.0,28012.0,27639.0,27799.0,27681.0,27912.0,27817.0,27585.0,28150.0,28343.0,27842.0,28602.0,28073.0,28469.0,27891.0,27561.0
27910.0,27905.0,27897.0,28134.0,27994.0,27354.0,27760.0,27897.0,27919.0,27691.0,27999.0,27641.0,27788.0,27664.0,27972.0,27858.0,29307.0,28142.0,29515.0,27868.0,28130.0,28085.0,28285.0,27897.0,27565.0
27904.0,27912.0,27897.0,28118.0,27999.0,27370.0,27753.0,27879.0,27924.0,27698.0,27985.0,27642.0,27786.0,27694.0,28075.0,27956.0,27807.0,28249.0,30329.0,28019.0,28502.0,28798.0,27998.0,27916.0,27564.0
27909.0,27911.0,27891.0,28120.0,27990.0,27354.0,27775.0,27883.0,27933.0,27716.0,27999.0,27641.0,27778.0,27679.0,27913.0,27796.0,27585.0,28145.0,28332.0,27832.0,28576.0,28104.0,28234.0,27889.0,27563.0
27903.0,27891.0,27886.0,28111.0,27985.0,27356.0,27747.0,27881.0,27926.0,27688.0,27989.0,27632.0,27782.0,27668.0,27908.0,27809.0,27622.0,28157.0,29747.0,27853.0,29289.0,28097.0,28443.0,27888.0,27547.0
28029.0,28144.0,27921.0,28451.0,28038.0,27904.0,27770.0,27953.0,27934.0,27711.0,28007.0,27642.0,27781.0,27652.0,27880.0,27803.0,27550.0,28108.0,28316.0,27833.0,28496.0,28070.0,28079.0,27887.0,27560.0
27910.0,27946.0,27908.0,28209.0,28021.0,27442.0,27777.0,27903.0,27951.0,27696.0,27996.0,27645.0,27784.0,27669.0,27896.0,27799.0,27587.0,28122.0,28313.0,27835.0,28551.0,28074.0,28104.0,27899.0,27561.0
27907.0,27929.0,27895.0,28208.0,28026.0,27413.0,27771.0,27917.0,27936.0,27711.0,27992.0,27653.0,27774.0,27674.0,27871.0,27791.0,27560.0,28111.0,28312.0,27826.0,28500.0,28072.0,28052.0,27895.0,27554.0
27915.0,27927.0,27907.0,28211.0,28004.0,27440.0,27760.0,27896.0,27937.0,27699.0,27995.0,27638.0,27780.0,27656.0,27874.0,27795.0,27556.0,28123.0,28333.0,27821.0,28482.0,28078.0,28022.0,27898.0,27566.0
